pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0.5,0,11,0,-2.258449416070769,-0.703105946924582,2.356121865785514,-0.6707177430814715,3.2885679923836655,-0.5147783453863721,-2.002258175656297,-1.269513750661322
0.5,0,11,20,-2.258449416070769,-0.6059878628902917,2.356121865785514,-0.4641612632546002,3.2885679923836655,0.10474686997410226,-2.002258175656297,-0.6501078964464196
0.5,0,11,40,-2.258449416070769,-0.4062491647632588,2.356121865785514,-0.23522120847697675,3.2885679923836655,0.5301553806393474,-2.002258175656297,-0.03161187244976965
0.5,0,11,60,-2.258449416070769,-0.17298626983511103,2.356121865785514,-0.020936224063463918,3.2885679923836655,0.7958070795701488,-2.002258175656297,0.5040309645718095
0.5,0,11,80,-2.258449416070769,-0.01034592926705144,2.356121865785514,0.14514816544203066,3.2885679923836655,0.8345842386219897,-2.002258175656297,0.784131731998063
0.5,0,11,100,-2.258449416070769,0.16360237755799606,2.356121865785514,0.29602181362348046,3.2885679923836655,0.9108822977257994,-2.002258175656297,1.114765044560225
0.5,0,11,120,-2.258449416070769,0.31598662938815475,2.356121865785514,0.39918645993444857,3.2885679923836655,0.686602940428933,-2.002258175656297,1.2677980373587223
0.5,0,11,140,-2.258449416070769,0.4482624387340996,2.356121865785514,0.47975888791158094,3.2885679923836655,0.5680532073239818,-2.002258175656297,1.4001326362066195
0.5,0,11,160,-2.258449416070769,0.5211441878868515,2.356121865785514,0.5173377397515113,3.2885679923836655,0.31391147806377495,-2.002258175656297,1.2967465576181874
0.5,0,11,180,-2.258449416070769,0.5958905047365061,2.356121865785514,0.5580225679164063,3.2885679923836655,0.13673526911824485,-2.002258175656297,1.0793615056078656
0.5,0,11,200,0.0,0.6479266915376143,0.0,0.5546160327167958,0.0,-0.06349847187631275,0.0,0.8140719726367515
0.5,0,11,220,0.0,0.6021694725176838,0.0,0.477314472691217,0.0,-0.3791728986420031,0.0,0.3268482071882437
0.5,0,11,240,0.0,0.5008341031783113,0.0,0.3167806563628336,0.0,-1.2127353856727834,0.0,-0.2669470542453898
0.5,0,11,260,0.0,0.3665671468282198,0.0,0.10855087644909614,0.0,-1.8415537968235707,0.0,-1.030179671773361
0.5,0,11,280,0.0,0.14106023241829357,0.0,-0.08302591112131275,0.0,-2.270081944176057,0.0,-1.585205427119008
0.5,0,11,300,0.0,-0.05926343813580215,0.0,-0.283445250389946,0.0,-2.489159777528751,0.0,-2.011188349185897
0.5,0,11,320,0.0,-0.23891754826723186,0.0,-0.45170951499192025,0.0,-2.4309793223959604,0.0,-2.120967929144525
0.5,0,11,340,0.0,-0.4444746291820576,0.0,-0.5837854635635497,0.0,-2.124124894178579,0.0,-2.061740113269952
0.5,0,11,360,0.0,-0.5867709352985203,0.0,-0.6381239418055005,0.0,-1.588604946133858,0.0,-1.892465806787281
0.5,0,11,380,0.0,-0.6296231814398272,0.0,-0.6420286396993631,0.0,-0.9210015830312646,0.0,-1.3711546267764634
0.5,0,11,400,0.0,-0.6770728834999529,0.0,-0.5913631961561409,0.0,-0.22559111925401143,0.0,-0.8515763566470176
0.5,0,11,420,0.0,-0.6445679202919334,0.0,-0.47534911503402133,0.0,0.5342960702647148,0.0,-0.4133811539793575
