pqif,seed,nloop,cc,sigma2,tau_rec,tau_div,tau_con,tau_chn
0,0,0,0.005314117476400877,0.23934332703593,0.00199051227835485,0.0005039669446598469,-0.005025125628140704,-2.000514852617917e-05
0,0,1,0.7837231351839143,0.03679507247430609,0.14849737077660222,-0.00017011976196769886,-0.003978791385083711,-0.0006660486445797873
0,0,2,0.7864560256729276,0.03363494882459205,0.170727047659973,-0.00015659905390813235,-0.0038991470258321107,-0.0013371688570625604
0,0,3,0.7870479071069346,0.031408149602603436,0.179729357319217,-0.0003576923202749477,-0.004055930779206533,-0.001281806927592092
0,0,4,0.7859122962736568,0.030119181119224837,0.18401896316690058,-0.0002640099465612126,-0.0041048652121814105,-0.0015609893280679053
0,0,5,0.7832199777839988,0.02930214570463758,0.1869379067673786,-0.00013314254023352677,-0.004100738927798975,-0.001761510806905974
0,0,6,0.7813885147530827,0.028858476947981045,0.18840537713156816,-8.237049459372395e-05,-0.004014077764667317,-0.0016394275916407472
0,0,7,0.7821939578724524,0.028467583297321433,0.19274473163758213,-1.7842504665270087e-05,-0.003998269901549704,-0.001754970434854907
0,0,8,0.7755514924943391,0.028697792044521796,0.1898152328658623,6.765237003128741e-05,-0.004005578773634446,-0.0022310695968354994
0,0,9,0.7920424884949459,0.0282985504794654,0.19239829738878544,-3.604167433716829e-05,-0.004048030466640209,-0.0023230364866243186
0,0,10,0.7749542297044779,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,0,11,0.7448317299297925,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,0,12,0.7731350154351125,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,0,13,0.7799185357606452,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,0,14,0.7804965484655828,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,0,15,0.5999410093267011,0.027950777813668594,0.19468756447904326,-2.9841184744145567e-05,-0.004021085319121367,-0.0023453343921987567
0,1,0,-0.011329933306682331,0.24659394625371966,-0.0017210898938692745,4.3451247745736206e-05,-0.005025125628140704,1.729738586803286e-05
0,1,1,0.785328655083092,0.03594414360865917,0.13823189094271815,-2.398797273979044e-06,-0.0039016191289844224,-0.0012133868450881758
0,1,2,0.7894940743080177,0.03187106353529476,0.15931319488578113,0.0008243152156841646,-0.004423069429968761,-0.0015211419021407087
0,1,3,0.7817487426007785,0.03138398963302585,0.16402561653725328,0.0007228706420108805,-0.004286563288822423,-0.0016710842668639146
0,1,4,0.7889168070192781,0.0296390496675214,0.17128527421086173,0.0006965652614867567,-0.004330070908292349,-0.0018685603057134212
0,1,5,0.7855423896504041,0.028573788755823136,0.1763980930283412,0.0006778163519560866,-0.004293946707668459,-0.0018269398646928374
0,1,6,0.7766011189672963,0.027992751845687048,0.179055909133995,0.000770770974166764,-0.004431157990094855,-0.002048493627068337
0,1,7,0.7830826237727583,0.02734608647637478,0.1857334752005444,0.0006998162830656335,-0.0044123868624292364,-0.0023750802213519454
0,1,8,0.7878022262544051,0.02668997409665684,0.1901706050708749,0.0007265980959163473,-0.0044208992553305395,-0.0023908217057233725
0,1,9,0.7754400673566422,0.026515157139696485,0.19134823479394553,0.000658800299307568,-0.004336885668333668,-0.002620566022532269
0,1,10,0.7841677761381152,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,1,11,0.7391192324809672,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,1,12,0.762949221656666,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,1,13,0.767135013810617,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,1,14,0.7606048745263136,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,1,15,0.6636168577849536,0.02620404985592697,0.19534008949716133,0.0006443838424734398,-0.004291401529604805,-0.002689913534956953
0,2,0,0.010921782243640125,0.23759218871512322,0.003031359363325183,-0.00023378526422619656,-0.0050251256281407045,-3.046592324949926e-05
0,2,1,0.7835658915006048,0.0336717990798907,0.1692273423508552,-0.0007426001237903891,-0.0034979997205614034,-0.0007232865171773214
0,2,2,0.7811820179935226,0.03183119711223578,0.18309013518553588,-0.001023006439933668,-0.004279378911880368,-0.0018075659975848287
0,2,3,0.7851878820442384,0.03025534571002815,0.19511571981402248,-0.0007396091816954756,-0.004399694028403772,-0.0020099502392464208
0,2,4,0.7836377337572595,0.028909666185444317,0.20224720688306214,-0.0009884642312836189,-0.004405767979017597,-0.002164472693670083
0,2,5,0.7827808127226629,0.028167577065051908,0.20725465881482014,-0.0007612888131584038,-0.004493001417555966,-0.002025674874497598
