pqif,seed,nloop,cc_lif,cc_qif,cc,sigma2,tau_rec,tau_div,tau_con,tau_chn
1,2,6,0.7130407281611013,0.7332196839432122,0.7231302060521573,0.9494682647059667,0.5313743728263619,-0.0015014695438249203,-0.0019275927074305264,-0.0020967893257780017
1,2,7,0.7141870175836295,0.7324773344536829,0.7233321760186563,0.9151653948170947,0.5534595188124274,-0.0015097126000250774,-0.0019390676266847458,-0.0022468820531213996
1,2,8,0.7142519352608792,0.7308626473436527,0.7225572913022653,0.8859285979444185,0.5693305172149841,-0.0015139267186672339,-0.001959401270905457,-0.00232528660761961
1,2,9,0.7213649590511687,0.7387621875937713,0.7300635733224698,0.8674964556338229,0.5845215397735269,-0.00151698193372924,-0.0019432414056231278,-0.0024246743035159345
1,2,10,0.7181782307332999,0.7378698862612845,0.7280240584972925,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,2,11,0.6996184080625308,0.722415558414682,0.7110169832386076,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,2,12,0.6689084539842618,0.6855545362875897,0.6772314951359263,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,2,13,0.6893759704740788,0.7102085531521086,0.6997922618130932,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,2,14,0.7166555577883785,0.7372598386936371,0.7269576982410079,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,2,15,0.7073262718324302,0.7226503622070432,0.7149883170197368,0.8514344798493485,0.596675992760933,-0.001519610987732568,-0.0019213922956589772,-0.0025392362368444987
1,3,0,0.0017050259551504648,-1.2058525214017235e-05,0.0008464837149682231,0.24837571258280644,0.0026615358562591114,-0.00017053311593251565,-0.0020040080160320644,-1.0667478381799744e-05
1,3,1,0.7121145119493072,0.731791312702409,0.7219529123258583,1.53504808143563,0.3240555953167044,-0.001463148984808125,-0.0018994041616441479,-0.0012112345335406126
1,3,2,0.7240220867736517,0.7415293524259413,0.7327757195997959,1.3810672641967725,0.35716372715613803,-0.0014820782760431486,-0.0018048487386339814,-0.0013518300717265577
1,3,3,0.7213221595469835,0.7389352514228866,0.7301287054849354,1.1886416005583058,0.42141024756943196,-0.0014688761379956763,-0.0019494462139241285,-0.0016072983208593394
1,3,4,0.7186971813929973,0.7387294127581846,0.7287132970755903,1.0697453259016234,0.47511708774967526,-0.0014918372925612562,-0.0019041884565277197,-0.0018501507163002841
1,3,5,0.7192110718921878,0.7396029329881877,0.7294070024401879,0.9849889451966933,0.5158189663336439,-0.001503597470103919,-0.0018466853870581397,-0.00196229424506154
1,3,6,0.7206574639220975,0.7363383375673326,0.7284979007447151,0.9359657029474711,0.5433004323344549,-0.0015084336052197714,-0.001848517148803527,-0.0019902840959328725
1,3,7,0.7203482182199611,0.7377594567943909,0.729053837507176,0.8988152833150254,0.5660075508613105,-0.0015122851233474457,-0.0018278642327251334,-0.002088900348705172
1,3,8,0.7211048432002969,0.7356594816017122,0.7283821624010044,0.8698689697536613,0.5862951658183063,-0.0015110130991832585,-0.0018985083384188046,-0.002240615020502389
1,3,9,0.7171648809678771,0.7361179552600254,0.7266414181139521,0.8485344888135974,0.6011877644695769,-0.0015120095851623063,-0.0018904700262801658,-0.002274686683198952
1,3,10,0.7127108763312282,0.7331932862009264,0.7229520812660771,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,3,11,0.7424455798525597,0.7522932469365757,0.747369413394567,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,3,12,0.7398952343829286,0.7570362023361247,0.748465718359527,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,3,13,0.7128043883149359,0.7316793682125088,0.7222418782637223,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,3,14,0.7476727932462319,0.7589586605709371,0.7533157269085845,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,3,15,0.7207903275873567,0.7408762210236634,0.7308332743055099,0.834560139853951,0.613180982288269,-0.0015138333204254768,-0.0018552955907955306,-0.0023235763998744447
1,4,0,-0.005903776305442,0.0023267202435218485,-0.0017885280309600756,0.25065605540972424,0.001969442945821303,0.00017243504902915769,-0.002004008016032064,-7.893558901087366e-06
1,4,1,0.7166525255893395,0.7332249583734123,0.7249387419813754,1.439924406341172,0.3502981664326963,-0.0014702190638774598,-0.0017111793089225255,-0.0013417576277231671
1,4,2,0.7196904021074555,0.7413003251755013,0.7304953636414784,1.3100031445352165,0.3872723380727877,-0.001526483319804122,-0.001934993436418512,-0.0014273762210584861
1,4,3,0.7194593308411046,0.7366321206347991,0.7280457257379518,1.1456344142282477,0.4424500126511935,-0.0015094510047394623,-0.001975135151802476,-0.0018129641328504247
1,4,4,0.7194975942405065,0.7395656965494779,0.729531645394992,1.0389852236356123,0.4933499546441849,-0.001533694875457361,-0.0019977244951102646,-0.0020212104311986313
1,4,5,0.7193389339706714,0.7366775214978025,0.7280082277342371,0.9772118322784361,0.5265186184065211,-0.0015391191289717617,-0.001986008267279963,-0.0020484955543227977
1,4,6,0.7148596572192943,0.7392727771692517,0.7270662171942733,0.9352419686239642,0.5489446315596961,-0.00153818382131205,-0.001960936633870089,-0.0021058935238327733
1,4,7,0.7148559609572168,0.7388228088463191,0.7268393849017672,0.8984994757757765,0.5714881322198743,-0.0015351929204103806,-0.0019646502774355386,-0.002171361506268434
1,4,8,0.7163934333965185,0.7371571708883439,0.726775302142431,0.8667943703438996,0.5935642320504984,-0.0015384086571968128,-0.0019626207203701095,-0.002292352807082594
1,4,9,0.7268312576317285,0.7437090178292004,0.7352701377304645,0.8484676507397467,0.6120800231954564,-0.0015383220678891934,-0.0019690471454062216,-0.0023751287342510057
1,4,10,0.7199316686875934,0.7396088328492688,0.729770250768431,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,4,11,0.7131206342417963,0.7342037463157367,0.7236621902787667,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,4,12,0.711289251245928,0.734108877505257,0.7226990643755926,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,4,13,0.6910811856910496,0.7149256552012019,0.7030034204461257,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,4,14,0.7131825589447517,0.737779823132152,0.7254811910384522,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,4,15,0.7125527995482788,0.7380305184176376,0.725291658982958,0.8296792077227894,0.6247333917965309,-0.0015426719253394457,-0.0019809093358965674,-0.0024899446369160334
1,5,0,0.0005235827386061609,0.012872708415769709,0.0066981455771879354,0.24886415330922582,-0.004460226605580621,-0.00013525145891691586,-0.002004008016032064,1.7876659741806026e-05
1,5,1,0.7109302766812602,0.7320376196915312,0.721483948186395,1.5116362552613476,0.31999664276610434,-0.0014721319486281205,-0.001770597188819669,-0.0010883063735355823
1,5,2,0.7195003136114001,0.7364421790757613,0.7279712463435809,1.3580843597610064,0.37202410308334233,-0.0014676674763337907,-0.0019277336466327274,-0.0013948504326844978
1,5,3,0.719626295503256,0.7318270265499087,0.7257266610265829,1.2004320114808638,0.4206332845962829,-0.0014859426471789023,-0.001926309332548492,-0.001736659020924666
1,5,4,0.7173472296144225,0.7382913981171938,0.7278193138658083,1.0906836720977973,0.47046183565476263,-0.0015057305426851824,-0.0019042383983277453,-0.002009699629892994
1,5,5,0.717805525399021,0.7308616050354177,0.7243335652172195,1.0079472526989632,0.5110077630696844,-0.0015114208880947179,-0.0019080702954800005,-0.002190834824083734
1,5,6,0.7169905053608755,0.7324419208418885,0.7247162131013819,0.9498822134692281,0.5420765834807745,-0.0015212521169400835,-0.0019259450778935203,-0.002279729928569792
1,5,7,0.7186429707819869,0.7351896446996419,0.7269163077408144,0.9179154058607606,0.5626408242712586,-0.0015237231409951603,-0.0019525501723208721,-0.0023122934692836974
1,5,8,0.7183974520970839,0.7336830944394263,0.726040273268255,0.8860366154687984,0.5837328063798906,-0.001523432784864813,-0.0019350258000810975,-0.002323349044530897
1,5,9,0.721061361594047,0.7414531697195805,0.7312572656568139,0.8637455178481205,0.6005780538792943,-0.0015271374427948095,-0.0019504067684087648,-0.0023995728775703567
1,5,10,0.7155441208453786,0.7313294696295418,0.7234367952374606,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,5,11,0.7302664676396979,0.7450158626577653,0.7376411651487316,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,5,12,0.6995610503708857,0.7176257595337482,0.7085934049523166,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,5,13,0.7152725746991822,0.732047712310499,0.723660143504841,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,5,14,0.7148922823190909,0.7312558659782395,0.7230740741486643,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,5,15,0.6784664477152982,0.7011636309838561,0.689815039349577,0.8454851522756259,0.6119412120277816,-0.0015271653950767014,-0.001933431101867564,-0.0024468461688901878
1,6,0,0.0034649246601326632,-0.01767405254896913,-0.007104563944418237,0.2488755004288381,-0.005774398958294483,-0.00011664352151019252,-0.0020040080160320644,2.3143883600378715e-05
1,6,1,0.7161605378749133,0.7341152913102316,0.7251379145925726,1.4545796942893852,0.3365140142363861,-0.00146898015988005,-0.0017920916094020729,-0.0013082873960461039
1,6,2,0.72389131342342,0.7393993482261902,0.7316453308248049,1.3952437862415212,0.35972191249508806,-0.0014910656222221627,-0.0019442065419683807,-0.001593158243346291
1,6,3,0.7225937401562268,0.736552947620431,0.7295733438883292,1.2350963823668586,0.4090665310818448,-0.0015179504017994085,-0.0017807924519232655,-0.0019364363089900988
1,6,4,0.7222719211810962,0.7386562636229445,0.7304640924020203,1.1190150803937946,0.45094084701912857,-0.0015190747429745194,-0.0018969408311646195,-0.0020659862915025718
1,6,5,0.7209629058603839,0.7375139491211834,0.7292384274907839,1.026399109407724,0.49696850036672796,-0.0015200097504518642,-0.0019211949310567354,-0.002234516872577208
1,6,6,0.7184466788293774,0.7324619222327671,0.7254543005310724,0.9662522834365462,0.5289110249216008,-0.0015190626350158004,-0.0019100357128737334,-0.0023166381807345022
1,6,7,0.7189472099745038,0.7366207453350532,0.7277839776547786,0.9250162624626534,0.5536780179383135,-0.0015154882974881933,-0.0018808502356521784,-0.002406229054870719
1,6,8,0.7194946888750912,0.7378507673236288,0.7286727280993596,0.8982696778373264,0.5693723383756409,-0.0015194229637388566,-0.0018638082211783276,-0.0024926135154265294
1,6,9,0.7186534868182173,0.7377372397785608,0.7281953632983887,0.8763141670478459,0.5833370852588181,-0.0015189704751990064,-0.0018343027540886014,-0.0025919606965111603
1,6,10,0.7178845350460735,0.7304238951809893,0.7241542151135311,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,6,11,0.6977325766044085,0.7116079665077868,0.7046702715560975,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,6,12,0.7089315544465573,0.7267989887879353,0.7178652716172457,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,6,13,0.7131487817281102,0.7309987057423781,0.7220737437352438,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,6,14,0.6945743088409674,0.7066915057108029,0.7006329072758849,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,6,15,0.7197516327814651,0.7375200399714148,0.7286358363764398,0.8598626609508218,0.5937197127877347,-0.0015235693028324746,-0.0018690905871493958,-0.0026228893742577704
1,7,0,-0.006277750065665622,0.0013289016770907372,-0.0024744241942874436,0.24987957940589314,0.0029128585065894934,-0.00026354194272898407,-0.0020040080160320644,-1.1674783593545035e-05
1,7,1,0.7153851439591515,0.7323590300548959,0.7238720870070232,1.481193032450651,0.33452645620359023,-0.0014606186686128256,-0.0018702079275376969,-0.0012317620120917267
1,7,2,0.7203744234042601,0.7343788981243319,0.7273766607642952,1.3350210814871748,0.38042057515517297,-0.0015094908303244382,-0.0018922779924634698,-0.001327656175482194
1,7,3,0.7229511344147912,0.7363421150543349,0.7296466247345624,1.190133847396278,0.4296465914364368,-0.0014972406108990036,-0.0019747236208575644,-0.0016549527502397862
1,7,4,0.7238342805105096,0.7338817421172735,0.7288580113138916,1.0690678778832314,0.47610311859976434,-0.0015065376579499346,-0.0019832775985843595,-0.0018620754809316098
1,7,5,0.7242871277777091,0.737858794956078,0.7310729613668938,0.996222444919908,0.517310287702779,-0.0015127821728027628,-0.0019614500330334913,-0.0020745744961157132
1,7,6,0.7148205972190259,0.7300048200959312,0.7224127086574786,0.9463554289161463,0.544261022747114,-0.001507118126683481,-0.001929398541922754,-0.0021717070592851694
1,7,7,0.7245193128650707,0.7383323987689293,0.7314258558170006,0.908336848647527,0.5687797230179721,-0.001515492190871469,-0.0019358703178562662,-0.0023871653307311635
1,7,8,0.7180195860040721,0.7310327559654504,0.7245261709847614,0.8853902074962707,0.5840373523966478,-0.0015198506636656007,-0.0019367597635330715,-0.002436364249980946
1,7,9,0.7198571074337407,0.7346852711418903,0.7272711892878145,0.8624745376940052,0.6006319521051299,-0.0015228385162284288,-0.0019621225745985855,-0.0024685064921575375
1,7,10,0.7266556403221615,0.7370383104172867,0.7318469753697241,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,7,11,0.7295273277686152,0.7448915009755087,0.7372094143720621,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,7,12,0.7285490739533673,0.7424867345533642,0.7355179042533658,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,7,13,0.7193579315245462,0.7342383906835668,0.7267981611040573,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,7,14,0.7115951404521181,0.7246525046775929,0.7181238225648552,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,7,15,0.719941832587851,0.7314704682874479,0.7257061504376499,0.8456373475955709,0.6149291908979965,-0.0015231856381976094,-0.001938889948537116,-0.002518759984028566
1,8,0,-0.0028447958905657984,-0.0036161080072523327,-0.0032304519489090642,0.24905306424933685,0.0015476517422817332,-1.1752612331856502e-05,-0.002004008016032064,-6.203012995117109e-06
1,8,1,0.717192935485611,0.7325377433364213,0.7248653394110158,1.5326384307682734,0.3214065428782829,-0.0014194630748706985,-0.0016478957778643135,-0.0009702699360904806
1,8,2,0.7186481729878224,0.7404505957060941,0.7295493843469577,1.4107344354762368,0.354985559598231,-0.0014953178907651033,-0.0017907873597661243,-0.0014864295371796183
1,8,3,0.7186020725661134,0.7387557270871647,0.7286788998266389,1.2285459934017513,0.40891858879819526,-0.0015035554815957728,-0.0016236448743123064,-0.0017217632483522319
1,8,4,0.7190775538007746,0.7359176641608574,0.727497608980816,1.085872622803701,0.46809643483097385,-0.0015009924253988212,-0.0018508308245484988,-0.0018991834605583508
1,8,5,0.7169121620440702,0.7396329684071785,0.7282725652256249,1.0019159631986625,0.5076628840279028,-0.001511670488507255,-0.0018944572934020637,-0.0020946156618633608
1,8,6,0.7187909831703763,0.7393765372894193,0.7290837602298977,0.9538285475300335,0.534286860425232,-0.001512448687252967,-0.00191050310588837,-0.0021554201392628377
1,8,7,0.719917342002654,0.7379213377056233,0.7289193398541381,0.9119187397255529,0.5611216341216677,-0.0015140895987233514,-0.0019386886357528558,-0.0022203294916345625
1,8,8,0.7170807847085552,0.7364516798670385,0.7267662322877972,0.8801846635288496,0.5834925229751913,-0.0015134188546080715,-0.0018934698014219462,-0.0023621173548505243
1,8,9,0.7164195005216173,0.7377838106821248,0.727101655601871,0.8616023934025178,0.5968241144836272,-0.0015152658559369006,-0.0018812565234096895,-0.0023919079204227263
1,8,10,0.7174787391040374,0.7392606834874066,0.7283697112957223,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,8,11,0.7233414809377997,0.7413455030969843,0.7323434920173917,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,8,12,0.7159695022225727,0.7342122513974582,0.7250908768100159,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,8,13,0.6884167675785045,0.7100320385103924,0.6992244030444486,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,8,14,0.7031514707627211,0.7264482268871997,0.7147998488249607,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,8,15,0.7238557450617481,0.7462026309238465,0.7350291879927973,0.8482048189289587,0.6031380320311275,-0.0015123759045212815,-0.0018977076825218706,-0.002391623568361891
1,9,0,0.004104400363536674,0.006458418914648243,0.005281409639092458,0.2492956744363526,-0.003668700297555937,-4.41742094537226e-05,-0.0020040080160320644,1.470420960944261e-05
1,9,1,0.7140120797365777,0.7309812544239339,0.7224966670802555,1.5388457656150722,0.32234436165945085,-0.0014922721473458775,-0.001628266965486323,-0.0010219689358340318
1,9,2,0.7219758409501269,0.7376706845941006,0.7298232627721137,1.33406886801159,0.3836030832437099,-0.0014972753857384726,-0.0017872509286121115,-0.0013705397850561308
1,9,3,0.7200246963376938,0.7361421325896236,0.7280834144636587,1.1653807116030561,0.4414109924137492,-0.0015052196013199334,-0.001694106623612968,-0.0015216702208644135
1,9,4,0.7161534246992163,0.7340896516811728,0.7251215381901946,1.0676962996176589,0.477466759833581,-0.0015024619102094786,-0.001585034927311351,-0.0015812821218755173
1,9,5,0.7157810119274463,0.7342200230760082,0.7250005175017264,0.9931756682499433,0.5147574816233939,-0.0015047356108481814,-0.0016676044960778175,-0.0017820121087456107
1,9,6,0.7240188095017719,0.7391829385207169,0.7316008740112447,0.947251397814086,0.5431400212955441,-0.0015063716307777246,-0.0017488939330333136,-0.0019279888242718884
1,9,7,0.7194795886591986,0.7373802838082706,0.7284299362337346,0.9144998864753554,0.5647446464725685,-0.001507682939521503,-0.0018161939706556548,-0.002063367674305301
1,9,8,0.7154942635589454,0.7318931014976365,0.723693682528291,0.88411957508987,0.5841152394528638,-0.0015110238936342313,-0.001832968107649765,-0.002185810016579235
1,9,9,0.7192148309696375,0.7365261245327175,0.7278704777511775,0.8643986238571348,0.5973272102184227,-0.0015118273757276453,-0.0018771995804368355,-0.002320805993038243
1,9,10,0.720621247748354,0.7368217040818211,0.7287214759150875,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
1,9,11,0.6800464678394691,0.6943264902682276,0.6871864790538484,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
1,9,12,0.7014716974413672,0.7164602631037418,0.7089659802725553,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
1,9,13,0.6931938739165263,0.7066578271232581,0.6999258505198925,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
1,9,14,0.7072161777719065,0.7284518207466293,0.7178339992592684,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
1,9,15,0.7259117499749362,0.7446517675750182,0.7352817587749775,0.8483829783863135,0.6098387131038734,-0.0015142815338701366,-0.001856506326049442,-0.002327489753848283
