pqif,seed,nloop,cc,sigma2,tau_rec,tau_div,tau_con,tau_chn
0,0,0,-0.001782964467057499,0.23934332703593,0.00199051227835485,0.0005039669446598469,-0.005025125628140704,-2.000514852617917e-05
0,0,1,0.8061418235351872,0.032014211291526345,0.08619966650250034,0.00021935709372906002,-0.004241824271305682,-0.00017678481279368666
0,0,2,0.8118175634494691,0.02853324732732751,0.10779655500508599,-0.00023257911602025656,-0.004222401030860159,-0.0007104461155726995
0,0,3,0.8151032953223307,0.02608311175422313,0.11977179145102529,-0.0004016844154470201,-0.004259779135984623,-0.0006041596107422374
0,0,4,0.8077805762326016,0.024923183584137237,0.1219964190582248,-0.00043856046986711733,-0.004319777224941521,-0.0008657531423802494
0,0,5,0.8123980282793333,0.023962706303032374,0.12907860834513102,-0.0002837295572303092,-0.004341408733282899,-0.0009625707811357564
0,0,6,0.8132131897239786,0.023734681750548735,0.12960730805874754,-0.0004590460663033467,-0.00417220786523433,-0.0008513992158616461
0,0,7,0.8090145440999166,0.02345176685000501,0.13099915584154265,-0.0005516030191524525,-0.004161216540564113,-0.0010030189888689531
0,0,8,0.8194123761616416,0.02322083530193003,0.13595433709423693,-0.0004742332085049906,-0.004272990175466927,-0.0010968796005940147
0,0,9,0.8188408694924402,0.022699556124979505,0.13520800736242594,-0.00029396598461836317,-0.004323567084633715,-0.0011249188497901642
0,0,10,0.80538145731076,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,0,11,0.8293925028508815,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,0,12,0.8487966125354781,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,0,13,0.8331499013228371,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,0,14,0.8092887207219676,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,0,15,0.7706889777413525,0.022596208746237575,0.13641177155662404,-0.00025584021821280537,-0.004275306516677838,-0.0012405154177683904
0,1,0,-0.010944925463911369,0.24659394625371966,-0.0017210898938692745,4.3451247745736206e-05,-0.005025125628140704,1.729738586803286e-05
0,1,1,0.8120413516786713,0.03174479114146815,0.09047735930527875,0.0008586752235713681,-0.004123162875135975,-0.0008739215952669945
0,1,2,0.8197542808350609,0.029498633963855405,0.0938360039248682,0.0009957326247690803,-0.004545016668921369,-0.00048602363854028676
0,1,3,0.8151119787730776,0.029414464805614774,0.09150219233097717,0.000846116598597602,-0.004547153552490499,-0.0006945547725966025
0,1,4,0.8119437433769958,0.02634068478332103,0.09891718212223881,0.0007032932586193116,-0.004488462148902163,-0.0010299004168742676
0,1,5,0.8171829660869254,0.02445870145258309,0.11339740547094738,0.000892178111266933,-0.004604668121373912,-0.0010720376021841414
0,1,6,0.8067794282458705,0.02358957608283769,0.11481442600469866,0.000913429283129333,-0.004523897868396117,-0.0013528141725498925
0,1,7,0.8031044197699062,0.022862261952150926,0.11999527484864755,0.000894708038892045,-0.004544846300051002,-0.0013404888611838813
0,1,8,0.8165992554538678,0.02228877535508188,0.12273237976216714,0.0007506093470289994,-0.004576171896222827,-0.0012026923327698095
0,1,9,0.8064239701824331,0.021731804830578252,0.12572846784840522,0.00068822681937571,-0.0045552350909863915,-0.0013752406817918706
0,1,10,0.8110233087003216,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,1,11,0.7835067983315771,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,1,12,0.8474900476383087,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,1,13,0.7974978985762878,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,1,14,0.7937923035736452,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,1,15,0.8541997800551073,0.02139911979083977,0.1299525730141241,0.0007375669439946988,-0.004599105693028405,-0.0014048922351761303
0,2,0,0.0027138176754988343,0.23759218871512322,0.003031359363325183,-0.00023378526422619656,-0.0050251256281407045,-3.046592324949926e-05
0,2,1,0.8035281028615471,0.02889554909368828,0.10780307509435293,-8.381882104383347e-05,-0.004115303940014897,-0.0005847196377034061
0,2,2,0.8054025111108893,0.02707187827745515,0.12048366555058106,-0.0004366339289841646,-0.004363310419996872,-0.0006027603362501855
0,2,3,0.8135647639953386,0.024687736924092762,0.1359817112777263,-0.0005536937177136772,-0.004358155776386587,-0.0006996559645337856
