pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
1,0,11,0,-2.258449416070769,-0.2826656167636338,2.356121865785514,0.28960226552475266,3.2885679923836655,-0.3896903150615926,-2.002258175656297,0.6135307112284123
1,0,11,20,-2.258449416070769,0.07813436211333018,2.356121865785514,0.11273738986170681,3.2885679923836655,0.16593713529508441,-2.002258175656297,0.2655783744666508
1,0,11,40,-2.258449416070769,0.058721958761642185,2.356121865785514,-0.08911377916997931,3.2885679923836655,0.19175021059515102,-2.002258175656297,-0.07789704552705504
1,0,11,60,-2.258449416070769,-0.025469419930897685,2.356121865785514,-0.09869620556814093,3.2885679923836655,0.018786501230209224,-2.002258175656297,-0.19964270470436066
1,0,11,80,-2.258449416070769,0.01641402645413194,2.356121865785514,-0.1521509559356734,3.2885679923836655,-0.09136319098519857,-2.002258175656297,-0.3063149895250136
1,0,11,100,-2.258449416070769,0.027512921360281203,2.356121865785514,-0.2310159320493182,3.2885679923836655,-0.08976932254952,-2.002258175656297,-0.41064448815172494
1,0,11,120,-2.258449416070769,-0.28740463454152493,2.356121865785514,-0.20123693173021767,3.2885679923836655,-0.26626717971880065,-2.002258175656297,-0.3688489359284164
1,0,11,140,-2.258449416070769,-0.2770678571111147,2.356121865785514,-0.22591183109663912,3.2885679923836655,-0.28748747755598764,-2.002258175656297,-0.4108587916451204
1,0,11,160,-2.258449416070769,-0.1622155856150832,2.356121865785514,-0.25588742801430087,3.2885679923836655,-0.4731939325194435,-2.002258175656297,-0.44409067508515404
1,0,11,180,-2.258449416070769,-0.1458681820186068,2.356121865785514,-0.18874188954686505,3.2885679923836655,-0.3244188603208689,-2.002258175656297,-0.37745135291744114
1,0,11,200,0.0,-0.24453084669683764,0.0,-0.19254898443055773,0.0,-0.3379674601116798,0.0,-0.40106768816928323
1,0,11,220,0.0,-0.2806000902703786,0.0,-0.15000854946667563,0.0,-0.5839107004353983,0.0,-0.20267563313401887
1,0,11,240,0.0,-0.5254140404348354,0.0,-0.06825442130932213,0.0,-1.1251986547169819,0.0,-0.11663102193532086
1,0,11,260,0.0,-0.6383908867965192,0.0,-0.022995037148159272,0.0,-1.2570798738401807,0.0,0.08526322039064888
1,0,11,280,0.0,-0.8326729573949043,0.0,0.0994275406744799,0.0,-1.367185828556607,0.0,0.27921964571962987
1,0,11,300,0.0,-0.8429919814955158,0.0,0.17068366700729365,0.0,-1.493013495811043,0.0,0.4195249994998652
1,0,11,320,0.0,-0.6487774784098803,0.0,0.2674194335328775,0.0,-1.1454567934412618,0.0,0.5308161081859689
1,0,11,340,0.0,-0.6409797492566245,0.0,0.2405536778966627,0.0,-0.928148657442753,0.0,0.6074070943885124
1,0,11,360,0.0,-0.47911724410741646,0.0,0.2751379932693191,0.0,-0.6036597516334075,0.0,0.5872780895671335
1,0,11,380,0.0,-0.03669663496627147,0.0,0.266400779006644,0.0,0.06368860406435642,0.0,0.478950257873675
1,0,11,400,0.0,0.1881064496705156,0.0,0.2094866252433929,0.0,0.25668288974288567,0.0,0.3378648291774285
1,0,11,420,0.0,0.41473449239315735,0.0,0.12410919327263009,0.0,0.5934835302489172,0.0,0.20023069519965483
1,0,11,440,0.0,0.5952064673210438,0.0,0.06248950207796521,0.0,1.1231810593730485,0.0,-0.08322824693908884
1,0,11,460,0.0,0.7037646329992644,0.0,-0.004703585418480732,0.0,1.4157085804936589,0.0,-0.12264046098292186
1,0,11,480,0.0,0.8465719291458036,0.0,-0.0726042139250246,0.0,1.565217608897887,0.0,-0.2659420019751595
1,0,11,500,0.0,0.8032454482245299,0.0,-0.16713664110231047,0.0,1.4152086613097903,0.0,-0.5238297134802664
1,0,11,520,0.0,0.712825052785033,0.0,-0.23907796545141063,0.0,1.2304578841055993,0.0,-0.5098616485623262
1,0,11,540,0.0,0.5032598621459645,0.0,-0.22562648883874653,0.0,0.9279083786482871,0.0,-0.5053303889154848
1,0,11,560,0.0,0.29676863045743895,0.0,-0.2670064003947855,0.0,0.5489801053844564,0.0,-0.5614010636229221
1,0,11,580,0.0,-0.046631280780305935,0.0,-0.23525350520287197,0.0,-0.09832684502728894,0.0,-0.47967431400420224
1,0,11,600,0.0,-0.1564686964575979,0.0,-0.18346132014844893,0.0,-0.034759800426681656,0.0,-0.27524750812230425
1,0,11,620,0.0,-0.35494181104727374,0.0,-0.17569603593849176,0.0,-0.7707473742826336,0.0,-0.21179431144867705
1,0,11,640,0.0,-0.6587870970946222,0.0,-0.04515085752030981,0.0,-1.110831206642452,0.0,0.06958670507620132
1,0,11,660,0.0,-0.8557829606566378,0.0,0.04170949029937877,0.0,-1.5587224016510701,0.0,0.24363381276700152
1,0,11,680,0.0,-1.030175373334922,0.0,0.10897520095030525,0.0,-1.5238526038661522,0.0,0.3917940994961009
1,0,11,700,0.0,-0.7654796299412655,0.0,0.168240122287779,0.0,-1.3305742221458146,0.0,0.5285269897939038
1,0,11,720,0.0,-0.7950526923033056,0.0,0.21612433937665337,0.0,-1.1436564333240102,0.0,0.5736715696675722
1,0,11,740,0.0,-0.5571994668298896,0.0,0.23329218600285237,0.0,-0.8028283468249737,0.0,0.5299142060298829
1,0,11,760,0.0,-0.33855148729619866,0.0,0.24767284294801228,0.0,-0.34475082576838917,0.0,0.5975296283111937
1,0,11,780,0.0,-0.15128890863694217,0.0,0.22904502125280246,0.0,0.09269907251899728,0.0,0.5104138655901873
1,0,11,800,0.0,0.32886820505862957,0.0,0.1981322711715218,0.0,0.5312576700063253,0.0,0.29624877772404273
1,0,11,820,0.0,0.6254091608242264,0.0,0.05782258200864064,0.0,0.8433111095024451,0.0,0.03957542495421418
1,0,11,840,0.0,0.5480235314697571,0.0,0.030875712625386815,0.0,1.149255428994235,0.0,-0.01545675156737416
1,0,11,860,0.0,0.7633961846782686,0.0,-0.03582830162378809,0.0,1.2204842858418834,0.0,-0.19630092611089076
1,0,11,880,0.0,1.0084379718395542,0.0,-0.127018117457081,0.0,1.3887360386738603,0.0,-0.2909589512114773
1,0,11,900,0.0,0.6269497904875697,0.0,-0.1666639708252102,0.0,1.1405438388715448,0.0,-0.36832415028264065
1,0,11,920,0.0,0.73704483555066,0.0,-0.2640564940930792,0.0,1.014672938815648,0.0,-0.5511933720616796
1,0,11,940,0.0,0.4647815973683437,0.0,-0.2931978260314405,0.0,0.8681041038504547,0.0,-0.6029248270012542
1,0,11,960,0.0,0.12372496959993805,0.0,-0.2554442089418236,0.0,0.3313893584650116,0.0,-0.5501832017534026
1,0,11,980,0.0,0.06685089709969352,0.0,-0.2551885576187005,0.0,-0.05409204492429362,0.0,-0.47645919415141025
1,0,11,1000,0.0,-0.24895903809244255,0.0,-0.1868559893679103,0.0,-0.7088558814597613,0.0,-0.26862593808325586
1,0,11,1020,0.0,-0.5896014318506454,0.0,-0.12051548572598911,0.0,-1.058960867814542,0.0,-0.03313823329509412
1,0,11,1040,0.0,-0.8487498592664171,0.0,0.019516121487591798,0.0,-1.4483812385791954,0.0,0.006354372764219787
1,0,11,1060,0.0,-0.7908589407088267,0.0,0.03817085813947567,0.0,-1.426691498699601,0.0,0.1514924304676859
1,0,11,1080,0.0,-0.9286623773169878,0.0,0.14184297939951307,0.0,-1.4745507356499044,0.0,0.4548551348478943
1,0,11,1100,0.0,-0.8497105830955471,0.0,0.22007038787185504,0.0,-1.234710700975401,0.0,0.5102979582009949
1,0,11,1120,0.0,-0.7319596090318221,0.0,0.24012049418870446,0.0,-1.258221043275177,0.0,0.524185328832222
1,0,11,1140,0.0,-0.4349886188698121,0.0,0.27131170022340656,0.0,-0.6188127854065454,0.0,0.5463241523170438
1,0,11,1160,0.0,-0.17795810223668618,0.0,0.23799123427507357,0.0,-0.13050347239696644,0.0,0.49479406197513875
1,0,11,1180,0.0,0.19827062614960933,0.0,0.20967157910841897,0.0,0.33205136258611556,0.0,0.3916014629396054
1,0,11,1200,0.0,0.3820968082538858,0.0,0.13985336802129222,0.0,0.7643076074790989,0.0,0.2335407800853681
1,0,11,1220,0.0,0.5188426002931195,0.0,0.09993143952875799,0.0,0.8619855746075922,0.0,0.07049668327972287
1,0,11,1240,0.0,0.8155788686025228,0.0,-0.04070639055892247,0.0,1.418539784255079,0.0,-0.14989108886416588
1,0,11,1260,0.0,0.8281361708008302,0.0,-0.09933710454732529,0.0,1.6545793682876944,0.0,-0.27684318261901936
1,0,11,1280,0.0,0.976777918789768,0.0,-0.1690854415415805,0.0,1.4873289707601443,0.0,-0.5050140217413923
1,0,11,1300,0.0,0.9032622851749817,0.0,-0.1741631260529271,0.0,1.5031909610356415,0.0,-0.46576145312436457
1,0,11,1320,0.0,0.5631843212470384,0.0,-0.2738863917760336,0.0,0.9174568731672057,0.0,-0.6348539742427072
1,0,11,1340,0.0,0.3489339032851723,0.0,-0.2910783381082549,0.0,0.44864345446792725,0.0,-0.5711463806495201
1,0,11,1360,0.0,-0.006938100293405046,0.0,-0.24120357041275192,0.0,0.06016289802364814,0.0,-0.44604299470274156
1,0,11,1380,0.0,-0.13300516924525396,0.0,-0.2284636675788454,0.0,-0.3504892976989198,0.0,-0.36772139909453005
1,0,11,1400,0.0,-0.29422336962057616,0.0,-0.11354182435370508,0.0,-0.7605241051787308,0.0,-0.2045983627161504
1,0,11,1420,0.0,-0.6922112359831654,0.0,-0.06469914086936904,0.0,-1.2744572974359551,0.0,0.03007542061193248
1,0,11,1440,0.0,-0.9373626142804438,0.0,0.0327286726799976,0.0,-1.5587938299243165,0.0,0.20530384606586982
1,0,11,1460,0.0,-0.8240765742251052,0.0,0.10661856071139433,0.0,-1.4366663976869345,0.0,0.34554599752591786
1,0,11,1480,0.0,-0.7909660896978878,0.0,0.18552872537243167,0.0,-1.5204887923701538,0.0,0.52702798379339
