pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0.5,0,11,0,-2.258449416070769,0.038581670565811035,2.356121865785514,0.22951019362414302,3.2885679923836655,0.08408490386356268,-2.002258175656297,0.4154938528900296
0.5,0,11,20,-2.258449416070769,0.2092106776881999,2.356121865785514,0.002849340069263788,3.2885679923836655,0.3489790447786376,-2.002258175656297,0.008325716756584178
0.5,0,11,40,-2.258449416070769,0.2911554914867413,2.356121865785514,-0.14695193253878094,3.2885679923836655,0.3611843673166437,-2.002258175656297,-0.2775970562960049
0.5,0,11,60,-2.258449416070769,0.2881295256445472,2.356121865785514,-0.19953667831757904,3.2885679923836655,0.18250494523899094,-2.002258175656297,-0.40689078521223365
0.5,0,11,80,-2.258449416070769,0.20181214685758164,2.356121865785514,-0.24277993754491112,3.2885679923836655,-0.0668480570620352,-2.002258175656297,-0.45563938484973954
0.5,0,11,100,-2.258449416070769,0.09759447971171503,2.356121865785514,-0.2593347664957186,3.2885679923836655,-0.1684838973474944,-2.002258175656297,-0.47137997527419295
0.5,0,11,120,-2.258449416070769,0.02288833262633011,2.356121865785514,-0.26031686898832074,3.2885679923836655,-0.31602910723433875,-2.002258175656297,-0.47170760335942546
0.5,0,11,140,-2.258449416070769,-0.007957819329996563,2.356121865785514,-0.2621076635197743,3.2885679923836655,-0.350501932927642,-2.002258175656297,-0.4785012506860737
0.5,0,11,160,-2.258449416070769,-0.08960361058480282,2.356121865785514,-0.2647757282116569,3.2885679923836655,-0.41079658504883776,-2.002258175656297,-0.4446788046424341
0.5,0,11,180,-2.258449416070769,-0.07350283389737206,2.356121865785514,-0.27277794856605014,3.2885679923836655,-0.4071894769833651,-2.002258175656297,-0.4771532529092776
0.5,0,11,200,0.0,-0.08938124508955458,0.0,-0.27108909424875605,0.0,-0.45377406508725554,0.0,-0.5152752686350112
0.5,0,11,220,0.0,-0.37491226086714385,0.0,-0.1826818005377227,0.0,-0.5680673053288532,0.0,-0.2895274449694712
0.5,0,11,240,0.0,-0.5697258198205791,0.0,-0.11756835286800286,0.0,-0.9113736945358577,0.0,-0.15201515806237947
0.5,0,11,260,0.0,-0.6596098746449325,0.0,-0.053283143037762354,0.0,-1.1408131145264329,0.0,0.045399528831670144
0.5,0,11,280,0.0,-0.8489225451241929,0.0,0.05559120028389518,0.0,-1.3966132021181292,0.0,0.2367757832802404
0.5,0,11,300,0.0,-0.8868435898589513,0.0,0.1146332945953604,0.0,-1.4241900786109931,0.0,0.34937685198909146
0.5,0,11,320,0.0,-0.8980102710154894,0.0,0.18383282003699367,0.0,-1.4765764383783981,0.0,0.45248411306541325
0.5,0,11,340,0.0,-0.7867211841896039,0.0,0.25442632857837666,0.0,-1.310739320295084,0.0,0.5553199513808719
0.5,0,11,360,0.0,-0.5886342452314481,0.0,0.28096147420293743,0.0,-0.9066422577761835,0.0,0.6171021909144806
0.5,0,11,380,0.0,-0.33203164869035406,0.0,0.2930435472313163,0.0,-0.5748311124491262,0.0,0.6231921198005033
