pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0,0,11,0,-2.258449416070769,0.12837941598664604,2.356121865785514,0.23203477825156255,3.2885679923836655,0.29083068250305777,-2.002258175656297,0.4443365646858074
0,0,11,20,-2.258449416070769,0.24158012909586968,2.356121865785514,0.038029284031356164,3.2885679923836655,0.4497905795824284,-2.002258175656297,0.0010832920370851817
0,0,11,40,-2.258449416070769,0.25186275593447693,2.356121865785514,-0.09972052531907916,3.2885679923836655,0.39052401221231553,-2.002258175656297,-0.3380229258660214
0,0,11,60,-2.258449416070769,0.12068686135375306,2.356121865785514,-0.1694006760391671,3.2885679923836655,0.21484339924022428,-2.002258175656297,-0.4543354264917102
0,0,11,80,-2.258449416070769,0.055323179336202885,2.356121865785514,-0.22591284048476426,3.2885679923836655,0.06002093469553605,-2.002258175656297,-0.5007034409590908
0,0,11,100,-2.258449416070769,-0.06504315157818497,2.356121865785514,-0.2380391615578612,3.2885679923836655,-0.1804969962490603,-2.002258175656297,-0.47890730070511295
0,0,11,120,-2.258449416070769,-0.11912779377534456,2.356121865785514,-0.2450596344299674,3.2885679923836655,-0.2728676815203816,-2.002258175656297,-0.4697214536525251
0,0,11,140,-2.258449416070769,-0.16333610765485002,2.356121865785514,-0.2467067021333706,3.2885679923836655,-0.237601972156133,-2.002258175656297,-0.47414919986424287
0,0,11,160,-2.258449416070769,-0.12783046468469839,2.356121865785514,-0.24362769934089618,3.2885679923836655,-0.28157318500792045,-2.002258175656297,-0.4654850351599033
0,0,11,180,-2.258449416070769,-0.12251051003198574,2.356121865785514,-0.24833481118572898,3.2885679923836655,-0.25980406651016796,-2.002258175656297,-0.49084869047961777
0,0,11,200,0.0,-0.1349996435315317,0.0,-0.24320970898782052,0.0,-0.21597220316373017,0.0,-0.48352750608897704
0,0,11,220,0.0,-0.3709027822047401,0.0,-0.1685132433985818,0.0,-0.6191882720964688,0.0,-0.27322987842746305
0,0,11,240,0.0,-0.586628185784517,0.0,-0.10053686693200375,0.0,-1.0699726723420029,0.0,-0.10569304673624229
0,0,11,260,0.0,-0.7437500024031761,0.0,-0.03355515845697315,0.0,-1.3983555348310284,0.0,0.05633308798097687
0,0,11,280,0.0,-0.8341712788194067,0.0,0.061776906830793635,0.0,-1.5178737407052965,0.0,0.23683198081746074
0,0,11,300,0.0,-0.8506492949158906,0.0,0.13270825809329984,0.0,-1.4954396487673258,0.0,0.380148744371955
0,0,11,320,0.0,-0.7882428720611134,0.0,0.21645438618246696,0.0,-1.3373141369241774,0.0,0.5131480265386077
0,0,11,340,0.0,-0.6705009274135862,0.0,0.2720153998284922,0.0,-1.0869464470275203,0.0,0.632349130435113
0,0,11,360,0.0,-0.45791732779127237,0.0,0.2552029121677881,0.0,-0.6932311172506878,0.0,0.5742632722102988
0,0,11,380,0.0,-0.2194476724337175,0.0,0.2741598498415757,0.0,-0.29667112288164554,0.0,0.5727447006641289
0,0,11,400,0.0,0.08429364110344557,0.0,0.23831548929517235,0.0,0.08188728367002139,0.0,0.4684860269027669
0,0,11,420,0.0,0.32899817804581155,0.0,0.1661648120840371,0.0,0.5796343136742755,0.0,0.2668358268221728
0,0,11,440,0.0,0.5452999703472404,0.0,0.10264098927745419,0.0,0.9239789940075687,0.0,0.13319360265456487
0,0,11,460,0.0,0.7004014791469205,0.0,0.018888682458762768,0.0,1.2291062633955891,0.0,-0.054402723235478824
0,0,11,480,0.0,0.8252558450331721,0.0,-0.058346957644413784,0.0,1.3427495992725782,0.0,-0.2322751614526522
