pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0.5,0,11,0,-2.258449416070769,-0.6907967801872084,2.356121865785514,-0.6573516132549284,3.2885679923836655,-0.2294377949551425,-2.002258175656297,-1.3034623760825497
0.5,0,11,20,-2.258449416070769,0.08648769279027022,2.356121865785514,0.03396612220715195,3.2885679923836655,-0.15386323634980234,-2.002258175656297,0.2668038289133675
0.5,0,11,40,-2.258449416070769,0.5612569945706889,2.356121865785514,0.4925394193377399,3.2885679923836655,0.0038990810863397396,-2.002258175656297,1.155146201902554
0.5,0,11,60,-2.258449416070769,0.6860972901900637,2.356121865785514,0.6385279384560522,3.2885679923836655,-0.1353443771345203,-2.002258175656297,1.1077766711244705
0.5,0,11,80,-2.258449416070769,0.7363238314994196,2.356121865785514,0.6704031493140337,3.2885679923836655,-0.011203533088810114,-2.002258175656297,1.1778572692155858
0.5,0,11,100,-2.258449416070769,0.7640038556768863,2.356121865785514,0.6995568053655774,3.2885679923836655,-0.32574152760447866,-2.002258175656297,1.1614526006774346
0.5,0,11,120,-2.258449416070769,0.7869131167291836,2.356121865785514,0.7152778224628503,3.2885679923836655,-0.20497513838149525,-2.002258175656297,1.1022233796425722
0.5,0,11,140,-2.258449416070769,0.7723507766822111,2.356121865785514,0.744817358524708,3.2885679923836655,0.3531427323466919,-2.002258175656297,1.5352448808490424
0.5,0,11,160,-2.258449416070769,0.7474247130394805,2.356121865785514,0.6791308079269507,3.2885679923836655,0.05875409990928171,-2.002258175656297,1.4021708363990144
0.5,0,11,180,-2.258449416070769,0.7807633662088443,2.356121865785514,0.7200581417512081,3.2885679923836655,-0.08621457210006345,-2.002258175656297,1.3094653267413918
0.5,0,11,200,0.0,0.7676963041795181,0.0,0.6347276108408588,0.0,-0.4701973903618834,0.0,0.9091040024412866
0.5,0,11,220,0.0,0.5400306394260939,0.0,0.47652150664118076,0.0,-0.024636424146658786,0.0,0.5723728889364572
0.5,0,11,240,0.0,0.513999313915251,0.0,0.34274863243207215,0.0,-0.7304003639813332,0.0,0.04838783697020951
0.5,0,11,260,0.0,0.3766599254139037,0.0,0.16232807785490672,0.0,-1.5140583527307137,0.0,-0.6376775226354869
0.5,0,11,280,0.0,0.1579792867570761,0.0,0.009191171604544525,0.0,-1.899113897645274,0.0,-1.1231788867438943
0.5,0,11,300,0.0,0.08550846116931446,0.0,-0.24036419935182318,0.0,-1.863307737693197,0.0,-1.3594796896747245
