pqif,seed,nloop,cc,sigma2,tau_rec,tau_div,tau_con,tau_chn
0,0,0,0.016676283555540686,0.2454363165949249,0.0038071094617781027,-0.0004297128779110716,-0.005025125628140704,-3.82624066510363e-05
0,0,1,0.7593903297844352,0.3532830173344304,0.107410403076807,0.0007632002648143382,-0.0033065308211471197,-0.001326279504006011
0,0,2,0.7596466795892293,0.4959592285005688,0.07680785575856186,4.243400738971473e-05,-0.0031670221434873746,-0.0014230818213953368
0,0,3,0.7537138121285101,0.5089836678136822,0.07304231920008508,-0.0009592947259169113,-0.0036028546362110257,-0.0013577620909758516
0,0,4,0.734899325216039,0.5940956973754833,0.06221974993577885,-0.001327149058531755,-0.0038684683274679142,-0.0008363259652823062
0,0,5,0.7437903743770127,0.6307489570741192,0.05919214357870071,-0.0011469715408951473,-0.0036417513227566807,-0.0008541279780489987
0,0,6,0.7342050983351097,0.6734299734181255,0.05379723482116072,-0.001202826876549802,-0.0038980196704446494,-0.0009460991553401209
0,0,7,0.7290213813575275,0.7520214394976213,0.04411348536378971,-0.001181115954130868,-0.00394864025313545,-0.0007982381691117861
0,0,8,0.748895920273574,0.6985388357395135,0.04830547557216831,-0.0011860409643908779,-0.003910035181512226,-0.0008569253033775488
0,0,9,0.7506190878255714,0.6509250896428065,0.050794444689048084,-0.0012485770646435833,-0.0038436128862570254,-0.0009315292280996167
0,0,10,0.7557881287854609,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,0,11,0.7445745308623056,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,0,12,0.5172026214145062,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,0,13,0.7341219825674912,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,0,14,0.7122994386692012,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,0,15,0.4347385970234355,0.61394428280412,0.05505224395493518,-0.001238698520593719,-0.0038390740107370975,-0.000992041595467543
0,1,0,0.005930237878005835,0.24052457263787083,0.012023688168738018,0.000428047301272968,-0.005025125628140704,-0.00012084108712299529
0,1,1,0.7579608144297392,0.3301668888596131,0.11010063146346812,-0.0017686863596057302,-0.0034009495577239338,-0.0012906617973832005
0,1,2,0.762805975482845,0.39078779071269293,0.09368953699090009,-0.0013172979700969195,-0.0036106670385751237,-0.0005763117089185885
0,1,3,0.7588023731244651,0.4414001185048667,0.08798016702411274,-0.0010960280336549137,-0.003674397983732331,-0.0008786153578178503
0,1,4,0.7512563508689452,0.4726643710800715,0.08002572062053381,-0.0014487738671976648,-0.0033628636332245798,-0.0008427805053790711
