pqif,seed,nloop,cc_lif,cc_qif,cc,tau_rec,tau_div,tau_con,tau_chn
0.5,0,0,0.003800785732169928,0.23934332703593,0.00199051227835485,0.0005039669446598469,-0.005025125628140704,-2.000514852617917e-05
0.5,0,1,0.7224989066655287,0.24736694078264101,0.08422528781218007,-0.0005696758640337581,-0.0002757313918078373,-0.0015299594494969887
0.5,0,2,0.7248321076433375,0.29078335267511374,0.08913434450072445,-0.001384979793442724,-0.0005523470470501868,-0.0005551728412605233
0.5,0,3,0.7274403548434856,0.3069472756961312,0.09634101274540142,-0.0011347192250059197,2.922402267232639e-05,-0.0004462762195017938
0.5,0,4,0.7224033390532972,0.2749586989950102,0.10939880786174568,-0.0010266612387045764,0.00013868662859929217,-0.000672562277519383
0.5,0,5,0.7235628189860864,0.28190660592308003,0.1226516549756465,-0.0010910652311360296,0.00033017147116484773,-0.0015502811526728443
0.5,0,6,0.7222887864152082,0.27054678370386687,0.1260723588209191,-0.0011744491030188373,0.00041795828479608083,-0.0015094254485065366
0.5,0,7,0.7296190249740248,0.25886737564856693,0.13084329399228437,-0.001188964902664372,0.0007897297026434454,-0.0014321689876758506
0.5,0,8,0.7352780320048434,0.2577795048137407,0.13241299391415842,-0.0012083924054659748,0.001585903778825202,-0.0015165773936542512
0.5,0,9,0.7084753867478024,0.25522315429184084,0.13255712701273917,-0.001300152651316608,0.001351318597490416,-0.0015271290915376454
0.5,0,10,0.7194043719288316,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,0,11,0.7682290848207819,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,0,12,0.7679846343490668,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,0,13,0.7581785001437329,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,0,14,0.7745739803833852,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,0,15,0.7656119748492821,0.2463390581094581,0.13267323225955419,-0.0013089865240316183,0.0017382272961625142,-0.001613539473840329
0.5,1,0,-0.0015635813791953085,0.24659394625371966,-0.0017210898938692745,4.3451247745736206e-05,-0.005025125628140704,1.729738586803286e-05
0.5,1,1,0.7250189843127869,0.2602706614797249,0.09152299949556927,-0.00025269036362197153,0.0019951385149673457,-0.001807059214878945
0.5,1,2,0.7316833103414779,0.2939487247708019,0.10506086799573296,-0.0009412403298330105,0.002261413410099661,-0.002245121901175038
0.5,1,3,0.7295135406795091,0.3135261880083802,0.10538108055860516,-0.0010064122506667592,0.003140447738295036,-0.0027070613931903776
0.5,1,4,0.7174166437402211,0.33056155610385646,0.09403853934468531,-0.0008676927809729239,0.002250959624704962,-0.0025911563468771982
0.5,1,5,0.7218950717634199,0.33016464847752247,0.09650437127062882,-0.0011034747687626275,0.0018836716688870516,-0.001955503171470701
0.5,1,6,0.7327243908916294,0.3005825863179635,0.10256636635214064,-0.0011996363586916684,0.0022584155697406775,-0.0022558990189035883
0.5,1,7,0.735490452278686,0.288345553814072,0.10604051116812027,-0.0011554805280479803,0.0021407310736759667,-0.0024431640044900193
0.5,1,8,0.7055284154184617,0.2819342527014978,0.10770129745243544,-0.0011834044698200638,0.002532647413870031,-0.0026871147014977527
0.5,1,9,0.7375661242864502,0.280073050449016,0.11445757106659998,-0.001130492098451374,0.001959880122896902,-0.0027673390244052237
0.5,1,10,0.7310565159844502,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,1,11,0.6975551155966347,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,1,12,0.7109852433532337,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,1,13,0.6774425045456465,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,1,14,0.7404304266049138,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,1,15,0.682466439779178,0.27727985539420796,0.11818604591931273,-0.0011293386951616963,0.002216416355888991,-0.0028621759756706174
0.5,2,0,-0.0027570365348961014,0.23759218871512322,0.003031359363325183,-0.00023378526422619656,-0.0050251256281407045,-3.046592324949926e-05
0.5,2,1,0.7296397729791844,0.24977871880521899,0.08696118249414245,0.0005394153856614975,0.002709812137793237,-0.0009904821016292716
0.5,2,2,0.729986145376389,0.24887314916092007,0.09475356285677514,-7.59425597902474e-05,0.0036222001418324285,-0.0014802224878056826
0.5,2,3,0.7271352835141517,0.24432487512974854,0.10442246309917534,-0.0003321972911138879,0.003773761694176058,-0.0010456286698960315
0.5,2,4,0.7211630183739045,0.24157078793677259,0.10768752205185168,-0.0002834641999466834,0.004846206713116263,-0.0011271286336617073
0.5,2,5,0.7250345231671368,0.245387456367489,0.10954486591737612,-0.0004932665073752473,0.0047642903226873924,-0.0008036333424824998
0.5,2,6,0.7241076160260633,0.25134723400186537,0.11167795783365363,-0.0006366553303181294,0.005376669810677027,-0.0008285328091549489
0.5,2,7,0.7382923249460442,0.26651552992259014,0.11428452291442547,-0.0005398259890201146,0.006118292768708484,-0.0014208952851263738
0.5,2,8,0.7224115604639312,0.2597875159578819,0.11681359275092248,-0.00037675063088805607,0.006420016566073405,-0.0012673256231150137
