pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0.5,0,11,0,-2.258449416070769,-0.5650233295870046,2.356121865785514,1.1805440287320161,3.2885679923836655,-1.3420639305217101,-2.002258175656297,-1.25925985322102
0.5,0,11,20,-2.258449416070769,0.37201567654755896,2.356121865785514,-0.4301780097575349,3.2885679923836655,0.6952052469100605,-2.002258175656297,-0.4312794257362076
0.5,0,11,40,-2.258449416070769,1.090123667978678,2.356121865785514,-1.0838000387309763,3.2885679923836655,1.4127773583291847,-2.002258175656297,0.26792462928011457
0.5,0,11,60,-2.258449416070769,1.1644002705835395,2.356121865785514,-1.298233112756478,3.2885679923836655,1.6977730476451969,-2.002258175656297,0.790413278966585
0.5,0,11,80,-2.258449416070769,1.1561700879746462,2.356121865785514,-1.3377315693966936,3.2885679923836655,1.7940167528919915,-2.002258175656297,1.1072098832944826
0.5,0,11,100,-2.258449416070769,0.9135926495400948,2.356121865785514,-1.2613504014904309,3.2885679923836655,1.8205307510052586,-2.002258175656297,1.403201738045401
0.5,0,11,120,-2.258449416070769,0.9201183505801303,2.356121865785514,-1.276988474140047,3.2885679923836655,2.1263987982025894,-2.002258175656297,1.6186238726068911
0.5,0,11,140,-2.258449416070769,0.860738401115456,2.356121865785514,-1.2518649920877378,3.2885679923836655,1.8796712196733658,-2.002258175656297,1.486361605356616
0.5,0,11,160,-2.258449416070769,0.8084478925963277,2.356121865785514,-1.1454148624644216,3.2885679923836655,1.7055743156930763,-2.002258175656297,1.461203932272183
0.5,0,11,180,-2.258449416070769,0.6259214622528835,2.356121865785514,-1.171048250813961,3.2885679923836655,1.708745689954003,-2.002258175656297,1.487618191377098
0.5,0,11,200,0.0,0.6247698876904667,0.0,-1.1736575306874537,0.0,1.54546280716872,0.0,1.5444213049614475
0.5,0,11,220,0.0,0.1029768135896753,0.0,-0.613100523652472,0.0,0.45656653316389184,0.0,1.1345778843712462
0.5,0,11,240,0.0,-0.37516540273161386,0.0,-0.14980796584968434,0.0,-0.7709216727831559,0.0,0.8483637613481161
0.5,0,11,260,0.0,-0.8172724968333898,0.0,0.269043947911092,0.0,-1.5649861179012385,0.0,0.5252850266621341
0.5,0,11,280,0.0,-1.2670770426336586,0.0,0.7092438510778571,0.0,-2.639901034460246,0.0,0.05230305781841488
0.5,0,11,300,0.0,-1.4250290102410452,0.0,1.0290871611261363,0.0,-3.218723316131606,0.0,-0.3328698230368136
0.5,0,11,320,0.0,-1.4919123700777177,0.0,1.2672446356163687,0.0,-3.2484468360031817,0.0,-0.586074388046896
0.5,0,11,340,0.0,-1.4492417326025246,0.0,1.5519384748454748,0.0,-3.2748793625191754,0.0,-1.0264242424688699
0.5,0,11,360,0.0,-1.3244976801215553,0.0,1.5452397851338089,0.0,-3.365051582916629,0.0,-1.2573925448329781
0.5,0,11,380,0.0,-0.9161775683342506,0.0,1.2944712898059163,0.0,-2.3959951070461716,0.0,-1.2796084875665046
0.5,0,11,400,0.0,-0.41076724190019986,0.0,0.9046844827759486,0.0,-1.0937553716391215,0.0,-1.2720110460676168
0.5,0,11,420,0.0,-0.06266354903356078,0.0,0.6296434861054615,0.0,-0.3035543937254355,0.0,-1.1901534495419661
0.5,0,11,440,0.0,0.3535553775979412,0.0,0.15948436926276024,0.0,0.6852068806547287,0.0,-0.9160666829071971
0.5,0,11,460,0.0,0.7596371843232262,0.0,-0.17566371188643062,0.0,1.561842830666441,0.0,-0.4281408811205329
0.5,0,11,480,0.0,1.127936276764236,0.0,-0.6719060268396373,0.0,2.524105343975399,0.0,-0.15574442115546386
0.5,0,11,500,0.0,1.3036603271909961,0.0,-1.0556642681412953,0.0,3.2482330367795527,0.0,0.30097765143377825
0.5,0,11,520,0.0,1.474616804248523,0.0,-1.2809844319845736,0.0,3.561510843982481,0.0,0.5661647875701388
0.5,0,11,540,0.0,1.3219533484245765,0.0,-1.393918397483738,0.0,3.424241434103305,0.0,0.9011273215765985
0.5,0,11,560,0.0,1.0974153206333914,0.0,-1.3769602034618231,0.0,2.941936958055872,0.0,1.2171543716408444
0.5,0,11,580,0.0,0.9111420573153615,0.0,-1.2199748357375007,0.0,2.3940440637149547,0.0,1.1869094887758604
0.5,0,11,600,0.0,0.4967772073851474,0.0,-0.9180022262138738,0.0,1.3573770356990957,0.0,1.1188051062109938
0.5,0,11,620,0.0,-0.012996449162518589,0.0,-0.4142388985945988,0.0,0.12558408752664016,0.0,0.9978403793723585
0.5,0,11,640,0.0,-0.5134540523146194,0.0,-0.06457424446417556,0.0,-1.0457313895181457,0.0,0.7650806740285108
0.5,0,11,660,0.0,-0.8073862421356892,0.0,0.21433190043119588,0.0,-1.6717948543136045,0.0,0.4561089641511197
0.5,0,11,680,0.0,-1.0961569625500953,0.0,0.6317462691985452,0.0,-2.4609330530689473,0.0,0.07346394240004905
0.5,0,11,700,0.0,-1.2887528800813999,0.0,0.9512545538817709,0.0,-3.0785526321359122,0.0,-0.3913093699917688
