pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0,0,11,0,-2.258449416070769,-0.6982427240413458,2.356121865785514,-0.5926811963271933,3.2885679923836655,-0.23961985492324095,-2.002258175656297,-1.0844300043712867
0,0,11,20,-2.258449416070769,-0.42499739398773745,2.356121865785514,-0.3490854196494982,3.2885679923836655,0.31580594447011956,-2.002258175656297,-0.24283927907174616
0,0,11,40,-2.258449416070769,-0.1310629836193185,2.356121865785514,-0.1269674680150224,3.2885679923836655,0.5920172011228709,-2.002258175656297,0.2775049240716595
0,0,11,60,-2.258449416070769,0.10671594748132418,2.356121865785514,0.05293071996349648,3.2885679923836655,0.7187751430753317,-2.002258175656297,0.7075402482569702
0,0,11,80,-2.258449416070769,0.328061226053314,2.356121865785514,0.22563251268886894,3.2885679923836655,0.6756491588662739,-2.002258175656297,1.0037085778256918
0,0,11,100,-2.258449416070769,0.46820386023291566,2.356121865785514,0.3515844653141914,3.2885679923836655,0.5056565660982191,-2.002258175656297,1.0368397399479534
0,0,11,120,-2.258449416070769,0.5676258568050631,2.356121865785514,0.4180750911629217,3.2885679923836655,0.32898562294609146,-2.002258175656297,0.9931610039369254
0,0,11,140,-2.258449416070769,0.6279993389200076,2.356121865785514,0.4845955860647809,3.2885679923836655,0.2180474438469544,-2.002258175656297,0.9367918626235247
0,0,11,160,-2.258449416070769,0.6739627634917379,2.356121865785514,0.5241913016015459,3.2885679923836655,0.1577846887593597,-2.002258175656297,0.976185773125638
0,0,11,180,-2.258449416070769,0.7162427105632584,2.356121865785514,0.564336710137237,3.2885679923836655,0.043915265452395325,-2.002258175656297,0.9692581270243719
0,0,11,200,0.0,0.7348774232062815,0.0,0.6151564981697171,0.0,-0.006409345708383918,0.0,0.8632043122043751
0,0,11,220,0.0,0.6413254392534093,0.0,0.4835502440070011,0.0,-0.45561004205844047,0.0,0.3164484775579999
0,0,11,240,0.0,0.5509449661851172,0.0,0.3365805657290526,0.0,-1.1929290613280492,0.0,-0.2892978208840299
0,0,11,260,0.0,0.3970765865284555,0.0,0.12035035915582565,0.0,-1.8807051205568635,0.0,-1.0003829496006114
0,0,11,280,0.0,0.18336332950281736,0.0,-0.09405150908585987,0.0,-2.336244886475936,0.0,-1.5189941770191657
0,0,11,300,0.0,-0.03330821160681385,0.0,-0.2911936281243934,0.0,-2.561792660642745,0.0,-1.8531338951876322
0,0,11,320,0.0,-0.21810153117920955,0.0,-0.45507089619386815,0.0,-2.5456682541094016,0.0,-2.171767059844358
0,0,11,340,0.0,-0.42275296584785954,0.0,-0.5945462633064387,0.0,-2.260156577066276,0.0,-2.266760931962955
0,0,11,360,0.0,-0.582922310811472,0.0,-0.6741848057042527,0.0,-1.837665205411763,0.0,-2.171408899851791
0,0,11,380,0.0,-0.7055952356458427,0.0,-0.7026875990909132,0.0,-1.1440991152828062,0.0,-1.7143462476267777
0,0,11,400,0.0,-0.7202313915804345,0.0,-0.6135325147149723,0.0,-0.328431378249391,0.0,-1.129466599139266
0,0,11,420,0.0,-0.6647809672183715,0.0,-0.5059436952619955,0.0,0.44143206971539184,0.0,-0.4206811887788828
0,0,11,440,0.0,-0.5364703960600019,0.0,-0.32991837149313924,0.0,1.1511892117670062,0.0,0.328366883940585
0,0,11,460,0.0,-0.37090512268133125,0.0,-0.15079758049924885,0.0,1.8207041025766948,0.0,0.9993490891208768
0,0,11,480,0.0,-0.16826071957134683,0.0,0.09125826079366828,0.0,2.2042190305451657,0.0,1.5171042372674983
0,0,11,500,0.0,0.018203954140590478,0.0,0.26421183276418736,0.0,2.463419181313979,0.0,1.9343192694907088
0,0,11,520,0.0,0.2386766154603793,0.0,0.442983804613195,0.0,2.5107184226108243,0.0,2.1408082915141406
0,0,11,540,0.0,0.42384024941476706,0.0,0.5933407209809367,0.0,2.290703895000767,0.0,2.2410592574836468
0,0,11,560,0.0,0.5575424607852484,0.0,0.6512571981002309,0.0,1.8919701345526447,0.0,2.1346904734749783
0,0,11,580,0.0,0.6680883056138545,0.0,0.6485032340656784,0.0,1.1896077305697819,0.0,1.6759191628196337
0,0,11,600,0.0,0.6953825973887666,0.0,0.6111899850645297,0.0,0.3026852418775949,0.0,1.0044709680330732
0,0,11,620,0.0,0.6555337376085917,0.0,0.5226505038923192,0.0,-0.35863651198109225,0.0,0.37250518507990127
0,0,11,640,0.0,0.5813928998725627,0.0,0.37750933920589586,0.0,-1.1139133312842833,0.0,-0.2057496213974549
0,0,11,660,0.0,0.4170882910956139,0.0,0.18005256135745548,0.0,-1.76216956608735,0.0,-0.9211654993000096
0,0,11,680,0.0,0.21357698275971687,0.0,-0.019267765678573762,0.0,-2.2326823539666396,0.0,-1.4692146631540988
0,0,11,700,0.0,0.01333935310285106,0.0,-0.22804995278037876,0.0,-2.5402221193372583,0.0,-1.7495113071687078
0,0,11,720,0.0,-0.17769031153886372,0.0,-0.4207492006969447,0.0,-2.537263930348166,0.0,-2.0685338243152955
0,0,11,740,0.0,-0.3810035815531835,0.0,-0.5463120927564705,0.0,-2.3542448417080584,0.0,-2.160576798935741
0,0,11,760,0.0,-0.5144504370912082,0.0,-0.6301146312930603,0.0,-1.8808808936930042,0.0,-2.0675349524953033
0,0,11,780,0.0,-0.629333145620228,0.0,-0.681821735522091,0.0,-1.202669717980041,0.0,-1.7370142312598875
0,0,11,800,0.0,-0.6715718008477877,0.0,-0.6621757772966829,0.0,-0.4961894497810464,0.0,-1.183765512376135
0,0,11,820,0.0,-0.6261615234165362,0.0,-0.5308735840209879,0.0,0.29493609693099276,0.0,-0.5543963364958449
0,0,11,840,0.0,-0.5362908503025661,0.0,-0.3703508318323319,0.0,1.1513329126758243,0.0,0.20453502936916634
0,0,11,860,0.0,-0.38249369075077155,0.0,-0.16556425133859182,0.0,1.767987534444019,0.0,0.822928726726005
0,0,11,880,0.0,-0.1821860929256184,0.0,0.07476345447446424,0.0,2.285774754945896,0.0,1.3799680695226937
0,0,11,900,0.0,0.01920661432220455,0.0,0.27342945110105177,0.0,2.583079954713369,0.0,1.8086976107050465
0,0,11,920,0.0,0.24588691815028768,0.0,0.45580069095913267,0.0,2.5493357703979687,0.0,2.070682818363194
0,0,11,940,0.0,0.42534313487961745,0.0,0.6028361331878089,0.0,2.289243660540775,0.0,2.1403638632044375
0,0,11,960,0.0,0.5649338130863906,0.0,0.6584390467028284,0.0,1.7265791757177054,0.0,1.8760099137152628
0,0,11,980,0.0,0.6410888940567001,0.0,0.6629221678649359,0.0,1.0707009288352014,0.0,1.4405219718702353
0,0,11,1000,0.0,0.6604765573865002,0.0,0.6002328576050318,0.0,0.335755979478217,0.0,0.9590676235858374
0,0,11,1020,0.0,0.6248544622309442,0.0,0.5051218205376868,0.0,-0.5299116273748876,0.0,0.40661372244616956
0,0,11,1040,0.0,0.5254684886398868,0.0,0.32767399874917336,0.0,-1.3574017084296814,0.0,-0.19917361588201982
0,0,11,1060,0.0,0.37158866501160376,0.0,0.12476070575836568,0.0,-2.011060094931267,0.0,-0.9270565433807764
0,0,11,1080,0.0,0.17835675177592591,0.0,-0.06229743868225763,0.0,-2.3450200432590274,0.0,-1.4363827408461485
0,0,11,1100,0.0,-0.026937187448994523,0.0,-0.25819920609442015,0.0,-2.5424679916078077,0.0,-1.8820089523201258
0,0,11,1120,0.0,-0.23337646991687172,0.0,-0.41859159001131785,0.0,-2.407192941086801,0.0,-2.1030160706788688
0,0,11,1140,0.0,-0.41026636511595493,0.0,-0.534244396770871,0.0,-2.156956200574176,0.0,-2.069293016189861
0,0,11,1160,0.0,-0.5286984910021005,0.0,-0.5743657131271936,0.0,-1.7101980452685108,0.0,-1.8836878086264712
0,0,11,1180,0.0,-0.614467218854019,0.0,-0.6273618142578343,0.0,-1.1542872427205995,0.0,-1.501528897104128
