pqif,seed,nloop,cc,sigma2,tau_rec,tau_div,tau_con,tau_chn
0,0,0,0.0022951047817231732,0.23934332703593,0.00199051227835485,0.0005039669446598469,-0.005025125628140704,-2.000514852617917e-05
0,0,1,0.7894554000044445,0.05404433139526232,0.09004042277748742,-0.00012526389780297622,-0.003418658416239764,-0.00017249852173528322
0,0,2,0.792463249513582,0.06362538305008529,0.07904966201092345,-0.0004960108570590498,-0.0028732512655863032,-0.0010078488568313138
0,0,3,0.7815890274334769,0.07084353156502093,0.07076923828705853,-0.0009587233649836043,-0.003517748370900193,-0.0010328401889945415
0,0,4,0.7859495311726462,0.06588217512262144,0.06945054705669373,-0.0011514730157703168,-0.00340178596750672,-0.0010463999762918446
0,0,5,0.7870688672045898,0.061019347929788935,0.0774592301706339,-0.0010552207763900433,-0.0036092358673765613,-0.0010416863530187518
0,0,6,0.7821087643173087,0.05780654333528434,0.0822697737246374,-0.0011919947064327628,-0.0035992804998435978,-0.0009814050409055369
0,0,7,0.793043480440147,0.054237895964936916,0.09047871418524225,-0.0012644621603964319,-0.00393662913911166,-0.001152115352184799
0,0,8,0.7837488756146801,0.051671022136948304,0.09518872710773539,-0.00136279016579191,-0.004017938489819067,-0.0012431665983342476
0,0,9,0.7880414671799898,0.048707197340294425,0.1019686487776919,-0.001369582178394354,-0.00403127392720629,-0.001386473416917142
0,0,10,0.7805007232843633,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,0,11,0.8192503338832634,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,0,12,0.7992804085525848,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,0,13,0.7932476699825074,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,0,14,0.814519552849389,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,0,15,0.8139207667968367,0.04688536657772612,0.104624161720915,-0.0014586083536437071,-0.0039000757873787466,-0.0012901446339235866
0,1,0,-0.000922432436333707,0.24659394625371966,-0.0017210898938692745,4.3451247745736206e-05,-0.005025125628140704,1.729738586803286e-05
0,1,1,0.7897924520452881,0.04829735329589752,0.11140733961787966,0.00015896194420097156,-0.004151032874971183,-0.0006333521345335115
0,1,2,0.7984311264361598,0.0538037328658119,0.09958492743221715,-6.370383935140846e-05,-0.0037274777007076172,-0.0013366911502045219
0,1,3,0.7853811941403558,0.05540530877438903,0.10073133143918303,-0.0005551296465843873,-0.004308155993650694,-0.0010516899018794166
0,1,4,0.7961711241629424,0.050727985589085894,0.10881321374567154,-0.0002507366651642768,-0.004150593756023117,-0.0013775128304494226
0,1,5,0.7910263726310437,0.046950281877730635,0.11432368836153782,-0.00011685215659650932,-0.004170591475444603,-0.001435735000788583
0,1,6,0.7905129383177593,0.044504769868311776,0.12087098119302228,-0.00010915329244997032,-0.004224384124897201,-0.0015140294026320495
0,1,7,0.7858282936350774,0.04242324370279155,0.12869621124191366,0.0001556269349234112,-0.004227342064882568,-0.0015457707257801978
0,1,8,0.8023577086026623,0.04155963518992662,0.12878859071427726,-0.00012808528589338774,-0.004092731673976513,-0.0015936194158141287
0,1,9,0.7962810636020141,0.04030263068700077,0.13280066072870708,-0.000251793421563122,-0.003948449080285989,-0.001812386390447303
0,1,10,0.7822132299642148,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,1,11,0.80043180552683,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,1,12,0.6822736191663479,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,1,13,0.7675003072410608,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,1,14,0.7116936657465109,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,1,15,0.7932049115628395,0.039302826934282435,0.13609484894742208,-0.00013466780453653078,-0.003967728036643301,-0.001803886611858358
0,2,0,0.0028143727530741897,0.23759218871512322,0.003031359363325183,-0.00023378526422619656,-0.0050251256281407045,-3.046592324949926e-05
0,2,1,0.7887045835522402,0.052108186898939785,0.10018065243940893,-0.0005003401707080994,-0.0040293526337597686,-0.0010612612696684772
0,2,2,0.797374929608089,0.05902569963087503,0.09170232070107086,-0.00023784864659151043,-0.0038956746458739364,-0.001654429999498194
0,2,3,0.7945016390167692,0.06563607956485469,0.08975403759109972,-0.000567140773898182,-0.004096747300898321,-0.0014158102304826395
0,2,4,0.7867069601865251,0.05940522361022669,0.09749075127315807,-0.0008284434837402482,-0.003959360128572494,-0.001350902914814638
0,2,5,0.7886832579319482,0.053187855557341165,0.11040508525279237,-0.0009085185287690337,-0.003909966491767913,-0.0013820330944316508
0,2,6,0.804821635288622,0.050275392372310435,0.11498823001436662,-0.0007504440292013532,-0.0039560586079610644,-0.0014646599549571536
0,2,7,0.7855054938490897,0.047022281867708154,0.1220355187865337,-0.0007461064842486591,-0.004001200443137322,-0.0015915511102331079
0,2,8,0.780210940722863,0.04631169835799513,0.12631602092594824,-0.0009275302982401697,-0.0039020556663889776,-0.0016432360873412522
0,2,9,0.7923339827636174,0.0439236345131431,0.13162084904358903,-0.0009092894736080007,-0.003920977782230364,-0.001788244584796228
0,2,10,0.7858619828061516,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,2,11,0.790050761147975,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,2,12,0.8312109226657022,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,2,13,0.8200407941822573,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,2,14,0.8283640249131016,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,2,15,0.8221673460782002,0.04238624568816524,0.13570692378798893,-0.0009607408479627834,-0.003934071235144649,-0.0017093135891253462
0,3,0,0.011457476851428281,0.24428133532373372,0.0012895845402559117,0.0006455549853658632,-0.005025125628140704,-1.2960648645788199e-05
0,3,1,0.7931141485084139,0.05218175512137566,0.11465048463630592,-0.0007120017219501618,-0.00388386065162185,-0.0006921953653276138
0,3,2,0.8076975257528255,0.054351102398614376,0.10722569090728151,-0.0009328400975947746,-0.0041686616463671505,-0.0007045942699018631
0,3,3,0.8026040009464458,0.05816297256653236,0.09926543856960911,-0.000897959469675003,-0.004010873719196687,-0.0009438656408020233
0,3,4,0.8059938052568224,0.05263201236646907,0.11217391833623759,-0.0009607851456031159,-0.003960202253117654,-0.0010704079044202017
0,3,5,0.8085633501444152,0.04875288339386619,0.12337042139102634,-0.0010711971187703279,-0.004051078161601212,-0.0015334115605964405
0,3,6,0.81369696185529,0.04658411362588783,0.13007078460682922,-0.0010855670812283925,-0.004053517558502364,-0.001410194268170573
0,3,7,0.7849654197074842,0.045359284022903054,0.13249603394222847,-0.000982387407995928,-0.0039957971076153434,-0.0015639533188685534
0,3,8,0.8060805816136927,0.044703098294235015,0.13342309462310853,-0.0010141642107872257,-0.0039970433148488246,-0.0014881566251601502
0,3,9,0.8010018851047104,0.04290632778849471,0.13981900933594438,-0.0010433426603740144,-0.003980824214824992,-0.001630417050421825
0,3,10,0.7931262168549756,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,3,11,0.8332333526261128,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,3,12,0.8332060974043894,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,3,13,0.8175697070953928,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,3,14,0.8201176361133143,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,3,15,0.8352596252906254,0.0420489908586725,0.1428958486488003,-0.00114205776518198,-0.0040353853356207324,-0.001564130460213904
0,4,0,-0.001339877814427615,0.249087424681129,0.008453407644552916,-0.0009935103334245928,-0.005025125628140704,-8.495887079952695e-05
0,4,1,0.7922472095460481,0.05067688167992582,0.10922352995557436,-0.0008635366412038115,-0.003975939120059183,-0.0007644675691619192
0,4,2,0.796535404879579,0.057328742978543346,0.084470648905174,-0.0004551508524812975,-0.004064462559144144,-0.0010553993459318403
0,4,3,0.7985162852992788,0.06030269670778815,0.08101494715780551,-0.0010217488155945503,-0.004354807303976736,-0.00100987048460457
0,4,4,0.7885329393153673,0.05783827763886669,0.08577627539719396,-0.0006409537454427404,-0.004183244641550505,-0.00155239090542988
0,4,5,0.7918840782350713,0.05235779864094683,0.09630126764212162,-0.0007932636085517582,-0.00410192003214102,-0.0016221933462491549
0,4,6,0.7967097898167035,0.04936646919110199,0.09992606908016863,-0.0005007815891262296,-0.0038106138013448516,-0.0015351922766966013
0,4,7,0.7974401963657226,0.04675271910342894,0.10630910951760757,-0.0005650286085812079,-0.003611420375775824,-0.0017543942546836653
0,4,8,0.7901172633959451,0.044336141193507005,0.1139011378528533,-0.0006444113265087761,-0.003663612070174732,-0.001708986852322229
0,4,9,0.7992272187110844,0.04337177871690228,0.11499909762267137,-0.0003866176123596773,-0.003825095582496821,-0.0016197750233447649
0,4,10,0.7985289136630084,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0,4,11,0.7529015249328403,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0,4,12,0.8079545862990328,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0,4,13,0.8114882268977804,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0,4,14,0.7873036777913919,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0,4,15,0.8037905023008772,0.04236009016519355,0.11758732780850908,-0.00032769700220536247,-0.0038141249987334674,-0.0015716751593371791
0.5,0,0,-0.00112371341189215,0.23934332703593,0.00199051227835485,0.0005039669446598469,-0.005025125628140704,-2.000514852617917e-05
0.5,0,1,0.7378925547064135,0.2593684057941523,0.07887406543266194,-0.0015884532888317366,0.0022852384394737415,0.00031306104322533895
0.5,0,2,0.7381076098912444,0.3648032490519939,0.06500431361701335,-0.0013734261246815945,0.0003138192592863453,0.0008301757282677671
0.5,0,3,0.7314828393894801,0.4150227385414661,0.06772208315503138,-0.00139432716065212,0.0005107003946480627,0.0003908971583650716
0.5,0,4,0.7369468262427578,0.4070457829590901,0.07410826494025387,-0.0015032329721617183,0.00039152193768761043,0.0006775864188821543
0.5,0,5,0.7253111961384028,0.36106149697457396,0.08078847730520608,-0.001318822425953835,0.0005328934836524681,0.0008747823585503048
0.5,0,6,0.7564539602221042,0.33231912691676563,0.08820063119420009,-0.00144428449258445,0.00048118846022488323,0.0006958648148894264
0.5,0,7,0.7410172461888151,0.30503219686830685,0.09218478075452177,-0.0013174454065097375,0.0007574700894183255,0.0008157891872443381
0.5,0,8,0.7495256853965958,0.29662861400325546,0.10166421462597923,-0.0013242516829264413,0.0005479183512808126,0.0006096971489884662
0.5,0,9,0.7185586733894475,0.28252803102894974,0.1044227405347642,-0.0012662650239826944,0.0007523467783515487,0.0006989033765404964
0.5,0,10,0.7518296725695224,0.276595737379431,0.10894880048545158,-0.001158059812419357,0.0006609240959917833,0.0006704541963939744
0.5,0,11,0.5518010345015445,0.276595737379431,0.10894880048545158,-0.001158059812419357,0.0006609240959917833,0.0006704541963939744
