pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0,0,11,0,-2.258449416070769,-0.689835410494244,2.356121865785514,-0.5921528771300258,3.2885679923836655,-0.10321319318611893,-2.002258175656297,-0.9782291896968432
0,0,11,20,-2.258449416070769,-0.20217333292975126,2.356121865785514,-0.2393582876929512,3.2885679923836655,0.15031136338434514,-2.002258175656297,0.2759650539632411
0,0,11,40,-2.258449416070769,0.11039641750194815,2.356121865785514,0.04800118532017324,3.2885679923836655,0.3075505745176409,-2.002258175656297,0.7901627835851369
0,0,11,60,-2.258449416070769,0.34559439935753566,2.356121865785514,0.3007765721030565,3.2885679923836655,0.3058334472317178,-2.002258175656297,0.8394606750894493
0,0,11,80,-2.258449416070769,0.5403563246411159,2.356121865785514,0.4939823582524621,3.2885679923836655,0.19552550114332626,-2.002258175656297,0.8724542087378058
0,0,11,100,-2.258449416070769,0.6106027815974773,2.356121865785514,0.5666460281027905,3.2885679923836655,0.10430447884235244,-2.002258175656297,0.8848905391967546
0,0,11,120,-2.258449416070769,0.646537263017495,2.356121865785514,0.6024953538689474,3.2885679923836655,0.0776753688944789,-2.002258175656297,0.9021278141074143
0,0,11,140,-2.258449416070769,0.6613982307393489,2.356121865785514,0.612222851389373,3.2885679923836655,0.01780725246796161,-2.002258175656297,0.8749653651368257
0,0,11,160,-2.258449416070769,0.6580249373362823,2.356121865785514,0.6049590105856201,3.2885679923836655,-0.009586037605696651,-2.002258175656297,0.9123258816557971
0,0,11,180,-2.258449416070769,0.6659412254350745,2.356121865785514,0.6195235625472625,3.2885679923836655,0.024362936554283066,-2.002258175656297,0.8729203359588013
0,0,11,200,0.0,0.6641965790838278,0.0,0.6096069673764701,0.0,0.018654427622823933,0.0,0.8685356584999196
0,0,11,220,0.0,0.640255656956102,0.0,0.5143539292064567,0.0,-0.2868855057961447,0.0,0.4351385395604582
0,0,11,240,0.0,0.5727157193430705,0.0,0.37960410019456375,0.0,-1.054517294663483,0.0,-0.09556158534226965
0,0,11,260,0.0,0.45198321101427513,0.0,0.19457156709410456,0.0,-1.8724040449535682,0.0,-0.8879550054473744
0,0,11,280,0.0,0.2190615506764463,0.0,-0.05307207280082485,0.0,-2.3543656512069107,0.0,-1.490279387802121
0,0,11,300,0.0,-0.03518809997987254,0.0,-0.27663064824628086,0.0,-2.6265937381681046,0.0,-1.9347067738038601
0,0,11,320,0.0,-0.2235939166455751,0.0,-0.4569331213975093,0.0,-2.6035636424584854,0.0,-2.2522836784958242
0,0,11,340,0.0,-0.4157201900484979,0.0,-0.5926706239009505,0.0,-2.373193803133296,0.0,-2.3713781950879635
0,0,11,360,0.0,-0.5609829889690015,0.0,-0.6872673336252231,0.0,-2.0227073093057433,0.0,-2.1766556399303063
0,0,11,380,0.0,-0.6638912156098122,0.0,-0.7075813306454789,0.0,-1.3253776705906548,0.0,-1.691387991795871
0,0,11,400,0.0,-0.6944170251187534,0.0,-0.6492672783279361,0.0,-0.5115097830295622,0.0,-1.227511244964422
0,0,11,420,0.0,-0.6722720782615347,0.0,-0.5363404302900905,0.0,0.25967592601194145,0.0,-0.5629154842987454
0,0,11,440,0.0,-0.5591726392530983,0.0,-0.3791229327136456,0.0,1.0479880870057565,0.0,0.1083110903450255
0,0,11,460,0.0,-0.42371579963789685,0.0,-0.21605226926565524,0.0,1.6934993190414307,0.0,0.8497486853089095
0,0,11,480,0.0,-0.2366665429590787,0.0,0.008235682914436764,0.0,2.212229394049894,0.0,1.3172343183199664
0,0,11,500,0.0,-0.08161637893213629,0.0,0.20262631294409597,0.0,2.5144985466215704,0.0,1.735062428370306
0,0,11,520,0.0,0.1619177135137972,0.0,0.3741449742180534,0.0,2.5364482888201714,0.0,2.0337529367518696
0,0,11,540,0.0,0.350043677293736,0.0,0.5308794764334608,0.0,2.416139170886722,0.0,2.263600500689636
0,0,11,560,0.0,0.5128169517484429,0.0,0.6260254861941164,0.0,2.1070309738266673,0.0,2.2323122366062775
0,0,11,580,0.0,0.639752349623241,0.0,0.6665922040943906,0.0,1.5175629652318938,0.0,1.8154788366297772
0,0,11,600,0.0,0.6963836051444496,0.0,0.6639990306768051,0.0,0.7175459551344684,0.0,1.222729349713546
0,0,11,620,0.0,0.697577835223367,0.0,0.5907434140347413,0.0,0.16209094482079675,0.0,0.8385779947240029
0,0,11,640,0.0,0.6457087289413039,0.0,0.4859899194723136,0.0,-0.6195308985796126,0.0,0.26691276992009594
0,0,11,660,0.0,0.5032482754287373,0.0,0.28042935695555904,0.0,-1.3560507237960933,0.0,-0.4039542955889376
0,0,11,680,0.0,0.2883122691908774,0.0,0.057898189896483765,0.0,-1.9760578886472944,0.0,-1.1258534150546031
0,0,11,700,0.0,0.08106162853191151,0.0,-0.1383674225679186,0.0,-2.409333286352272,0.0,-1.6054190040748737
0,0,11,720,0.0,-0.10705801574292349,0.0,-0.3627729429279178,0.0,-2.5740482667607485,0.0,-2.1346113563775346
0,0,11,740,0.0,-0.33117327879815117,0.0,-0.509553571172952,0.0,-2.478684291960488,0.0,-2.2233200509868114
0,0,11,760,0.0,-0.49096424015375606,0.0,-0.6092921430660232,0.0,-2.136403667527315,0.0,-2.168382338884065
0,0,11,780,0.0,-0.6279684800095665,0.0,-0.6768772013230977,0.0,-1.5327147928552418,0.0,-1.914253980008962
0,0,11,800,0.0,-0.7031470263013039,0.0,-0.680652551247193,0.0,-0.8308914967385174,0.0,-1.450714195721743
0,0,11,820,0.0,-0.6956365680176024,0.0,-0.5952146021513679,0.0,-0.07553254823921507,0.0,-0.9256820304508827
0,0,11,840,0.0,-0.6100766836168872,0.0,-0.45046438095681673,0.0,0.8646852213585317,0.0,-0.12740344047863023
0,0,11,860,0.0,-0.4831443477579537,0.0,-0.2565503768053853,0.0,1.5098671859179082,0.0,0.5307457530052458
0,0,11,880,0.0,-0.2880302708561449,0.0,-0.031657236829083245,0.0,2.1454075311335936,0.0,1.1926066267786541
0,0,11,900,0.0,-0.06780570645933551,0.0,0.1905463934289981,0.0,2.538669644672353,0.0,1.699976610391265
0,0,11,920,0.0,0.14459988359371964,0.0,0.3634644245952397,0.0,2.626708674268939,0.0,2.04168296564373
0,0,11,940,0.0,0.3399204994757794,0.0,0.5367365845274552,0.0,2.4592547278206562,0.0,2.208276354967996
0,0,11,960,0.0,0.4890886565406333,0.0,0.6272473818335517,0.0,1.9473168850646,0.0,2.0450360038108046
0,0,11,980,0.0,0.6239200879018671,0.0,0.67519788681902,0.0,1.4026049632089264,0.0,1.681482430223831
0,0,11,1000,0.0,0.6879035219853571,0.0,0.6617913554398287,0.0,0.6662053303127387,0.0,1.23362121103307
0,0,11,1020,0.0,0.6786501048675977,0.0,0.5517162094838551,0.0,-0.2043184503422768,0.0,0.7292458031158936
0,0,11,1040,0.0,0.5998673351550464,0.0,0.4111729388293555,0.0,-0.8644553653435343,0.0,0.23062841831076716
0,0,11,1060,0.0,0.47851334370933396,0.0,0.20373744861022888,0.0,-1.66310950394669,0.0,-0.7276584659343083
0,0,11,1080,0.0,0.23126734852058645,0.0,0.004294663954028957,0.0,-2.19708303820269,0.0,-1.387460066566137
0,0,11,1100,0.0,0.0266192442595045,0.0,-0.18601042606239676,0.0,-2.5257118891458057,0.0,-1.780516396897093
0,0,11,1120,0.0,-0.18339620939085435,0.0,-0.3827093846113194,0.0,-2.5578392664590126,0.0,-2.1248438624034423
0,0,11,1140,0.0,-0.3911460451387742,0.0,-0.5232915628824358,0.0,-2.414474912551504,0.0,-2.2144827544829573
0,0,11,1160,0.0,-0.5237415575634897,0.0,-0.6070155951888973,0.0,-1.969499682278979,0.0,-2.08897289578608
0,0,11,1180,0.0,-0.6480627317184211,0.0,-0.6711864935847643,0.0,-1.5045447130731668,0.0,-1.865437357439099
0,0,11,1200,0.0,-0.7052049428307503,0.0,-0.6377737316122437,0.0,-0.6040908872034603,0.0,-1.326749703923027
0,0,11,1220,0.0,-0.6964190707219908,0.0,-0.5320550993577533,0.0,0.032863880385237354,0.0,-0.8206096456758197
0,0,11,1240,0.0,-0.6158005801586635,0.0,-0.36886259786270426,0.0,0.9221700613804562,0.0,-0.17679964578581758
0,0,11,1260,0.0,-0.4495310978644532,0.0,-0.22805217948498668,0.0,1.756590515559699,0.0,0.6928594828043878
0,0,11,1280,0.0,-0.26877794686113066,0.0,0.00916635516026764,0.0,2.264050978969771,0.0,1.4205450478979995
0,0,11,1300,0.0,-0.09239697811329073,0.0,0.2110204493824211,0.0,2.6627588012030796,0.0,1.7559912434004405
0,0,11,1320,0.0,0.1242537209273328,0.0,0.39930426419463827,0.0,2.7090424430093636,0.0,2.1036599577305126
0,0,11,1340,0.0,0.34655478223982117,0.0,0.5627099134466571,0.0,2.556799997549213,0.0,2.277632415080893
0,0,11,1360,0.0,0.5085777583296572,0.0,0.6210428399008978,0.0,2.1849636673780983,0.0,2.0743518123300078
