pqif,seed,iloop,it,II_0,v_0,II_1,v_1,II_N2+1,v_N2+1,II_N2+2,v_N2+2
0.5,0,11,0,-2.258449416070769,-0.6929618110187744,2.356121865785514,-0.6585900339278368,3.2885679923836655,-0.6921432945677233,-2.002258175656297,-1.3484142609904808
0.5,0,11,20,-2.258449416070769,-0.20327365219981378,2.356121865785514,-0.3340117246084522,3.2885679923836655,-0.09150416812935885,-2.002258175656297,-0.33699606121666476
0.5,0,11,40,-2.258449416070769,0.1458886698509461,2.356121865785514,0.02825957172892659,3.2885679923836655,0.008055003739867173,-2.002258175656297,0.33341736179837445
0.5,0,11,60,-2.258449416070769,0.3921258765540706,2.356121865785514,0.30179525554348496,3.2885679923836655,0.08179771112791395,-2.002258175656297,0.5853864473921382
0.5,0,11,80,-2.258449416070769,0.5271057442743335,2.356121865785514,0.4735186425536403,3.2885679923836655,0.10991756226760963,-2.002258175656297,0.7573147383883919
0.5,0,11,100,-2.258449416070769,0.5945355490681195,2.356121865785514,0.5405446457384628,3.2885679923836655,-0.008471285127233857,-2.002258175656297,0.8097139715472942
0.5,0,11,120,-2.258449416070769,0.6376361102288013,2.356121865785514,0.5711550036183839,3.2885679923836655,-0.08852251593595428,-2.002258175656297,0.9274782952009176
0.5,0,11,140,-2.258449416070769,0.6515307450518301,2.356121865785514,0.6002001706859421,3.2885679923836655,0.16752969448250066,-2.002258175656297,0.9477569926815241
0.5,0,11,160,-2.258449416070769,0.6569893851321216,2.356121865785514,0.5840655473370915,3.2885679923836655,0.051910396347592605,-2.002258175656297,0.9789719237933381
0.5,0,11,180,-2.258449416070769,0.67110950229454,2.356121865785514,0.5749700318961387,3.2885679923836655,0.15001915149230327,-2.002258175656297,0.9623123609512865
0.5,0,11,200,0.0,0.6610194697821864,0.0,0.5930986693261247,0.0,-0.046469659890703285,0.0,0.938503747093163
0.5,0,11,220,0.0,0.6296337468652873,0.0,0.5168049168187306,0.0,-0.36536442525862045,0.0,0.4468966225617838
0.5,0,11,240,0.0,0.49959887084860244,0.0,0.3083609886552544,0.0,-1.1872535869965968,0.0,-0.2630933234799229
0.5,0,11,260,0.0,0.34677869572806186,0.0,0.10158257045261412,0.0,-2.0007523422306983,0.0,-1.0203867898267633
0.5,0,11,280,0.0,0.11996048005644934,0.0,-0.11670002295282136,0.0,-2.4394439773709413,0.0,-1.4219054078615105
0.5,0,11,300,0.0,-0.04500267716196037,0.0,-0.338578535586499,0.0,-2.569664585920685,0.0,-1.875995978522933
0.5,0,11,320,0.0,-0.24623476044810572,0.0,-0.5059398664791563,0.0,-2.511738408058943,0.0,-2.0831845180136805
0.5,0,11,340,0.0,-0.4572083478470772,0.0,-0.6201685547559888,0.0,-2.389390445908465,0.0,-2.260229723794313
0.5,0,11,360,0.0,-0.596114337261225,0.0,-0.6580971246107972,0.0,-1.7728516999188766,0.0,-2.0009857116550704
0.5,0,11,380,0.0,-0.6626226272342729,0.0,-0.6774586213757746,0.0,-1.1250979329129698,0.0,-1.397211644044327
0.5,0,11,400,0.0,-0.6883522787868417,0.0,-0.6478477737299363,0.0,-0.640317449749688,0.0,-1.2181622670602243
0.5,0,11,420,0.0,-0.6688922661697744,0.0,-0.4988145669299104,0.0,0.25487175697519915,0.0,-0.7736339510019785
0.5,0,11,440,0.0,-0.5660897721982081,0.0,-0.346533323162521,0.0,1.0053689049922052,0.0,0.07224865654105272
0.5,0,11,460,0.0,-0.40903393703514324,0.0,-0.17412965274054198,0.0,1.6824091384903415,0.0,0.680268367173166
0.5,0,11,480,0.0,-0.20239991996156345,0.0,0.050757947263351894,0.0,2.165188662163705,0.0,1.304507756139449
0.5,0,11,500,0.0,-0.0072655186698292185,0.0,0.276923068032059,0.0,2.5955877423046414,0.0,1.8767837951896065
0.5,0,11,520,0.0,0.22012853857342835,0.0,0.4442356310425284,0.0,2.5137057244526506,0.0,2.156544350752875
0.5,0,11,540,0.0,0.3894934539462038,0.0,0.5572218010923666,0.0,2.2676476422065965,0.0,2.036615987703125
0.5,0,11,560,0.0,0.548402535652255,0.0,0.6635447504812018,0.0,1.793758249479166,0.0,1.9963109236958207
0.5,0,11,580,0.0,0.6591637458481008,0.0,0.6725826717150217,0.0,1.1989754941531567,0.0,1.608120393449128
0.5,0,11,600,0.0,0.677577196642577,0.0,0.6037390105255234,0.0,0.4792597066441444,0.0,1.0891325425897853
0.5,0,11,620,0.0,0.6399626176754305,0.0,0.45402839549166935,0.0,-0.5333649992892571,0.0,0.5486605686717863
0.5,0,11,640,0.0,0.5011022237815954,0.0,0.2665875510539328,0.0,-1.4729680941124004,0.0,-0.3499413312696437
0.5,0,11,660,0.0,0.3232231289062098,0.0,0.059800047412749635,0.0,-2.035245213903729,0.0,-1.1317923874825468
0.5,0,11,680,0.0,0.13148733704481805,0.0,-0.07031607727195882,0.0,-2.408463996131849,0.0,-1.5570888734433963
0.5,0,11,700,0.0,-0.048964395663720135,0.0,-0.30162157949636675,0.0,-2.6610941712137506,0.0,-1.9513950950828398
0.5,0,11,720,0.0,-0.27425179989235593,0.0,-0.4763036150552571,0.0,-2.5294035419697796,0.0,-2.22555096820465
0.5,0,11,740,0.0,-0.4621072606692892,0.0,-0.5951377298653111,0.0,-2.209002905219135,0.0,-2.0846750691196516
0.5,0,11,760,0.0,-0.5837572084483731,0.0,-0.6358084328842835,0.0,-1.7419548036319024,0.0,-1.9736450424981333
